Iteration,Squared_error,Estimate,Actual, Queue
0,45.1864497657994,1,7.722086712160102,n1
1,0.003987317410267088,7.785231921085776,7.722086712160102,n1
2,0.009179393726588604,7.62627755953579,7.722086712160102,n1
3,0.004420672500630858,7.655598574115554,7.722086712160102,n1
4,0.0030721819157729247,7.777513979058019,7.722086712160102,n1
5,0.014108138050430173,7.840864395461428,7.722086712160102,n1
6,0.015466038812443456,7.846449241936733,7.722086712160102,n1
7,0.017907205296176034,7.855904518509541,7.722086712160102,n1
8,0.0006824709535508312,7.748210857190147,7.722086712160102,n1
9,0.0007066730015437932,7.695503390291987,7.722086712160102,n1
10,0.004794038639328566,7.652847715638426,7.722086712160102,n1
11,0.005112747189345562,7.793590188924141,7.722086712160102,n1
12,0.0006074533412784071,7.697440143610334,7.722086712160102,n1
13,0.0024413397373299543,7.77149662753475,7.722086712160102,n1
14,0.012225256182402259,7.832654592588381,7.722086712160102,n1
15,0.0010378121926775557,7.754301804782622,7.722086712160102,n1
16,0.005213620831375998,7.794292119377124,7.722086712160102,n1
17,0.003095818629302349,7.77772679330043,7.722086712160102,n1
18,0.0029507018389251074,7.776407075182868,7.722086712160102,n1
19,0.0033865374786839412,7.7802806764406345,7.722086712160102,n1
20,0.03937890637801049,7.920527903393198,7.722086712160102,n1
21,0.02202373835276422,7.870490682298249,7.722086712160102,n1
22,0.016677422484063367,7.8512278074166595,7.722086712160102,n1
23,0.035989828041497654,7.9117965644121595,7.722086712160102,n1
24,0.04616776286260185,7.936953561307665,7.722086712160102,n1
25,0.010200468856640648,7.823084082703303,7.722086712160102,n1
26,0.01621804811273898,7.849436812720482,7.722086712160102,n1
27,0.014694336345035641,7.843306909920358,7.722086712160102,n1
28,0.12103188584512714,8.069983084439444,7.722086712160102,n1
29,0.030473471430210418,7.896653236528923,7.722086712160102,n1
30,0.04795682779883205,7.941077186379489,7.722086712160102,n1
31,0.03635764146697636,7.912763510609667,7.722086712160102,n1
32,0.015219705435503866,7.845454882429032,7.722086712160102,n1
33,0.028896081395054406,7.892075186460727,7.722086712160102,n1
34,0.009166244995220504,7.817827220803102,7.722086712160102,n1
35,0.005822513593774664,7.798392109045084,7.722086712160102,n1
36,0.0016047806981675948,7.762146426314943,7.722086712160102,n1
37,0.013658811503829619,7.838957630287023,7.722086712160102,n1
38,0.002280404966638128,7.769840298063551,7.722086712160102,n1
39,0.020449395450270694,7.865088094846671,7.722086712160102,n1
40,0.011131827740419622,7.827594189337881,7.722086712160102,n1
41,0.009561688292845488,7.819870597810271,7.722086712160102,n1
42,0.00854111343793848,7.814504856687778,7.722086712160102,n1
43,0.0027632744427982282,7.774653569045388,7.722086712160102,n1
44,0.00419735601942127,7.786873717179791,7.722086712160102,n1
45,0.0006720348789768256,7.696163076632328,7.722086712160102,n1
46,0.00048696954245206565,7.744154098558406,7.722086712160102,n1
47,0.014943909828298315,7.844331997665508,7.722086712160102,n1
48,0.012214485961299754,7.611567546576481,7.722086712160102,n1
49,0.00025966838356916635,7.738200941386756,7.722086712160102,n1
50,0.002544204832541955,7.671646600814646,7.722086712160102,n1
51,0.010576683738990504,7.824929717459395,7.722086712160102,n1
52,0.01394100924030012,7.840158763214956,7.722086712160102,n1
53,0.029925612321043273,7.895076920903381,7.722086712160102,n1
54,0.012763444530944626,7.835062127764314,7.722086712160102,n1
55,0.04567054673762495,7.935793396046275,7.722086712160102,n1
56,0.013176544288002643,7.836875841819676,7.722086712160102,n1
57,0.003586097269824665,7.781970744003529,7.722086712160102,n1
58,0.0009188362797209227,7.752399024505433,7.722086712160102,n1
59,0.005678394040799907,7.797441831699519,7.722086712160102,n1
60,0.0015592979838609615,7.761574659484076,7.722086712160102,n1
61,0.0005276852424070214,7.699115311627983,7.722086712160102,n1
62,0.003551769693608567,7.781683437687672,7.722086712160102,n1
63,0.00932182278271324,7.8186362993301834,7.722086712160102,n1
64,0.00013162306895688844,7.733559421907885,7.722086712160102,n1
65,0.004268675148953392,7.656751613254893,7.722086712160102,n1
66,0.0036833884555625995,7.782777637804407,7.722086712160102,n1
67,0.007423446878330176,7.808246139260856,7.722086712160102,n1
68,0.02594601771008375,7.883164388174141,7.722086712160102,n1
69,0.006124487785100578,7.643827605436982,7.722086712160102,n1
70,0.0004710468297635883,7.700383098871905,7.722086712160102,n1
71,0.001931948453662974,7.7660406477479755,7.722086712160102,n1
72,0.0058360126134043636,7.798480511734441,7.722086712160102,n1
73,0.00025093222889085656,7.737927552696224,7.722086712160102,n1
74,0.00017102020582369728,7.735164181556881,7.722086712160102,n1
75,0.0021951542770096105,7.67523423861804,7.722086712160102,n1
76,0.00237378404238341,7.673365217495186,7.722086712160102,n1
77,0.00889425177656178,7.6277773712835915,7.722086712160102,n1
78,0.007764152522597662,7.633972283587945,7.722086712160102,n1
79,0.0012204741798856476,7.687151426561074,7.722086712160102,n1
80,0.0025857615754290584,7.671236327939045,7.722086712160102,n1
81,8.678347543620494e-06,7.71914080864104,7.722086712160102,n1
82,0.0047776001751852004,7.652966525707914,7.722086712160102,n1
83,0.0028677049721562223,7.668535755379142,7.722086712160102,n1
84,0.00041672917374107287,7.701672766589951,7.722086712160102,n1
85,0.00048395895674370373,7.700087644981157,7.722086712160102,n1
86,0.0006359613807291791,7.696868437422737,7.722086712160102,n1
87,0.0015640330632217768,7.682538854275991,7.722086712160102,n1
88,0.001323590087618346,7.758467889815839,7.722086712160102,n1
89,0.0004434475520775675,7.74314490657647,7.722086712160102,n1
90,0.0005342981205986364,7.698971822573546,7.722086712160102,n1
91,0.0001027097370314976,7.732221293406088,7.722086712160102,n1
92,0.0031216421510411574,7.666215054308905,7.722086712160102,n1
93,0.0060791518030998935,7.644117796539196,7.722086712160102,n1
94,0.02105034107160222,7.57699935546903,7.722086712160102,n1
95,0.0028651530704125222,7.668559587537042,7.722086712160102,n1
96,0.007394558034317193,7.636095096090178,7.722086712160102,n1
97,0.0005668804390099793,7.698277461037692,7.722086712160102,n1
98,0.003407085824402724,7.663716464392915,7.722086712160102,n1
99,0.0004441439021998839,7.743161434037267,7.722086712160102,n1
100,0.00831307536681253,7.630910644210159,7.722086712160102,n1
101,0.0039753603319909875,7.659036253541698,7.722086712160102,n1
102,0.001177828969816898,7.756406225120179,7.722086712160102,n1
103,0.0010715307974587208,7.689352467133544,7.722086712160102,n1
104,0.00020934366379691608,7.7365554254338145,7.722086712160102,n1
105,0.008169705721706865,7.812473136592684,7.722086712160102,n1
106,0.00029641103145410235,7.704870120411033,7.722086712160102,n1
107,9.807180585865414e-06,7.725218353995603,7.722086712160102,n1
108,0.0025558892608124684,7.772642515593659,7.722086712160102,n1
109,0.0009976655524078417,7.753672556337642,7.722086712160102,n1
110,3.2709390229916925e-07,7.721514790922256,7.722086712160102,n1
111,0.0004466533318412467,7.700952537659042,7.722086712160102,n1
112,0.004493735953655539,7.655051378539275,7.722086712160102,n1
113,0.002924920904659054,7.668004174269771,7.722086712160102,n1
114,0.001997295982694659,7.6773955946679795,7.722086712160102,n1
115,0.003215764467945824,7.778794422993337,7.722086712160102,n1
116,0.0007960112319528589,7.693873041148465,7.722086712160102,n1
117,0.004855837790490453,7.6524028704857905,7.722086712160102,n1
118,0.010150193162185303,7.8228348792014195,7.722086712160102,n1
119,0.0009263644359346888,7.691650476585795,7.722086712160102,n1
120,0.013183813272490052,7.836907499792351,7.722086712160102,n1
121,0.015536395656493061,7.846731790909698,7.722086712160102,n1
122,0.02064149916004292,7.8657582095422995,7.722086712160102,n1
123,0.009399403131074636,7.81903723114311,7.722086712160102,n1
124,1.3295492777286687e-05,7.718440413656511,7.722086712160102,n1
