Iteration,LogLikelihood
0,-12417.335296559235
1,-4718.916882981869
2,-10469.07108796049
3,-5752.330975224398
4,-10932.001571111716
5,-5971.266057492354
6,-9447.114197493345
7,-6086.733295997026
8,-9669.734279695434
9,-6218.949915468054
10,-8974.596278883135
11,-6328.170370887134
12,-9728.198336244224
13,-6428.02881621992
14,-8628.839711273902
15,-6412.5978365358305
16,-7890.620043232315
17,-6476.732355086701
18,-8571.345745499217
19,-6344.150486788095
20,-8437.59181896692
21,-6354.700544811845
22,-7992.465396646264
23,-6554.518614525966
24,-8354.80397529495
25,-6397.16086447184
26,-7805.214245628549
27,-6486.101617833626
28,-7767.800877858037
29,-6596.463569733313
30,-7613.413851328848
31,-6662.905438727297
32,-8117.9685566570015
33,-6718.948401609654
34,-7926.787244856716
35,-6641.5685201964625
36,-7892.521710003052
37,-6498.37249648643
38,-7707.244941217898
39,-6737.239611723976
40,-7520.8260462807375
41,-6523.292981778783
42,-7542.044017701874
43,-6596.643441997898
44,-7861.517797707987
45,-6692.4540328122475
46,-7621.043262822837
47,-6822.5500946055645
48,-7553.678793662613
49,-6759.197996737921
50,-7183.091161964665
51,-6568.976833849776
52,-7350.267504861238
53,-6836.001147254579
54,-7555.7689602916835
55,-6674.4933102612595
56,-7274.175984283168
57,-6702.592181297197
58,-7801.302374472042
59,-6834.251325561047
60,-7685.31019507669
61,-6561.529572223091
62,-7391.341986040244
63,-6860.783655763159
64,-7463.42183022933
65,-6940.886330270699
66,-7370.964185082203
67,-6645.745091426995
68,-7756.662122287506
69,-6805.728856002662
70,-7372.182067608374
71,-6805.2479826481685
72,-7402.195255538395
73,-6768.583362251791
74,-7633.288028614921
75,-6509.260337773692
76,-7111.254351141853
77,-6778.117235760365
78,-7337.301415649672
79,-6854.734932880335
80,-7892.385186799065
81,-6781.335519008957
82,-7506.020143751947
83,-6763.771376318603
84,-7556.325358805519
85,-6830.923179621046
86,-7328.721408602762
87,-6833.344965101671
88,-7552.7298603623085
89,-6637.223664084403
90,-7121.20076362796
91,-6937.101802516976
92,-7422.573699836922
93,-6986.872597839304
94,-7343.87772941524
95,-6536.274584062749
96,-7245.900993968163
97,-6917.533559976298
98,-7173.0857654134925
99,-7005.252134793761
100,-7071.614549579104
