Iteration,LogLikelihood
0,-13103.162544452616
1,-4890.9283691689525
2,-4959.733275959368
3,-4971.603433786948
4,-4998.148701640567
5,-4982.345154444803
6,-4996.834445388113
7,-4982.991739283789
8,-5039.658563859039
9,-4944.0320475969675
10,-4992.141885502334
11,-4986.225940216614
12,-4951.79849915313
13,-4950.1836990897755
14,-4959.766188383479
15,-4941.053675730441
16,-4944.292351709246
17,-4917.501472548509
18,-4920.982301226824
19,-4965.717335780605
20,-4960.76727312596
21,-4982.9629459552225
22,-4966.080224160917
23,-4989.088568740644
24,-5009.13894606621
25,-4973.6803316711985
26,-4988.391899294782
27,-4903.375598915325
28,-4927.57334700887
29,-5007.639521467547
30,-4872.870313329688
31,-4920.476330062501
32,-4966.787201811737
33,-4963.627547375812
34,-4936.354298716501
35,-4997.56943651326
36,-4932.908709463614
37,-4849.152523526688
38,-4824.205926667444
39,-4932.058999164214
40,-4937.5421481112
41,-4973.268154955159
42,-4933.786399664342
43,-4950.224001441087
44,-4913.139683531792
45,-4952.794775343886
46,-4936.03800695436
47,-5033.931527875857
48,-4903.663742179366
49,-4956.989751255143
50,-4943.171600470464
51,-4923.377264208862
52,-4945.632286984237
53,-4965.866474528842
54,-4885.056950372785
55,-4964.252380820371
56,-4997.733697628457
57,-4911.311370337867
58,-4949.219063140497
59,-4909.006808174257
60,-4895.675726374477
61,-4947.559455760114
62,-4979.684676542942
63,-4880.233180537695
64,-4880.197903317378
65,-4937.837268292005
66,-4922.739825900348
67,-4857.150959028333
68,-4895.5233739362175
69,-4907.776791768934
70,-4966.810904131737
71,-5012.9909822878235
72,-4867.638058768777
73,-4933.5053112725855
74,-4931.510660156542
75,-4950.633128817888
76,-4838.455477092739
77,-4856.456329458013
78,-4919.064694361945
79,-4946.126381177279
80,-4921.421448795425
81,-4910.94111590763
82,-4974.846188983942
83,-4951.885707766209
84,-4972.234574098053
85,-4979.368880588964
86,-4978.059946467036
87,-4955.402780661073
88,-4945.7781717981725
89,-4953.144321295717
90,-4915.2147726938065
91,-4970.452596829383
92,-4957.22489672116
93,-4965.138362609519
94,-4965.859255981423
95,-4934.050837073781
96,-4942.4758204299915
97,-4872.899276316525
98,-4938.83632180597
99,-4996.6204548297355
100,-4947.435366706806
