Iteration,LogLikelihood
0,-17482.83499009999
1,-5674.104106650113
2,-5025.614736956109
3,-5259.377318913172
4,-4117.905019521667
5,-5166.267664221981
6,-4224.682410485174
7,-5105.237762402689
8,-4069.495306931187
9,-5013.827157916076
10,-4781.7090835827685
11,-4132.712846099368
12,-4530.582609135131
13,-5055.980692441914
14,-4013.3163113186706
15,-4599.811043441225
16,-4607.43784755965
17,-4490.504703073399
18,-4904.302801541437
19,-3880.5598878124065
20,-4293.514746201384
21,-4134.576401787196
22,-4067.2085247639443
23,-3837.0552621813135
24,-4194.253272469052
25,-3350.4124194598676
26,-3306.794524746433
27,-3274.335580042973
28,-3339.0771689768335
29,-3040.261629036955
30,-2969.7329279208307
31,-3026.010500788989
32,-2994.1675991515835
33,-2968.693058584134
34,-2997.7170434880427
35,-2986.9529803509868
36,-2873.9461356597667
37,-2796.1464596273945
38,-2788.2206900471397
39,-3012.343409479954
40,-3012.6116756260762
41,-2908.246287054269
42,-3002.3007638989807
43,-2992.5037742904906
44,-2885.606608478079
45,-2954.809739715914
46,-3000.9520206198977
47,-2863.7474257894714
48,-2805.3829536796957
49,-3040.9726733515445
50,-2897.8862548008196
51,-2887.2415331461407
52,-3027.2556441997763
53,-2840.4839422881496
54,-3006.8634455676365
55,-2866.264657858764
56,-3094.8808073677233
57,-3037.700855305937
58,-3020.532548228421
59,-2889.1342797728385
60,-2820.999792702414
61,-2986.370986714989
62,-2990.847872539083
63,-2804.117598781383
64,-3020.923129533818
65,-2839.3915039448634
66,-2906.9527363077013
67,-3002.193166199926
68,-2866.2950084949875
69,-3015.131393086576
70,-3035.5272923970715
71,-2892.6027974190492
72,-3055.1557730022837
73,-3046.2262825275534
74,-3072.0250968655837
75,-2992.8369080507923
76,-2794.340670439204
77,-2842.574044851379
78,-2855.948955634821
79,-2911.1125036464896
80,-2970.751047695222
81,-3000.837598092221
82,-2766.612690171628
83,-2994.966163926527
84,-2903.0916482473453
85,-2973.276711249257
86,-2997.317989976158
87,-2864.7392624868376
88,-2937.4498983207022
89,-2948.3652779804984
90,-3019.2859393713416
91,-3056.0052911455095
92,-3058.2795199413445
93,-3035.6472125383916
94,-2857.697467318024
95,-2874.8790944183993
96,-3015.0925730840036
97,-3036.169875715274
98,-3054.6158591457906
99,-3072.834363385313
100,-3057.6044245307453
101,-3061.510682802853
102,-3039.7760507758967
103,-3026.5843990066965
104,-2899.527492721867
105,-2871.2199966915227
106,-2862.533895876962
107,-2863.389399008231
108,-2766.9114412735644
109,-2859.0601264875168
110,-2757.0633568875237
111,-2905.23827517168
112,-2871.9262053066523
113,-2782.9780443284308
114,-2794.2305844057882
115,-2918.858551351899
116,-2995.330359325312
117,-2967.0326398267957
118,-2837.575806735132
119,-2987.84443699333
120,-2887.6715226020533
121,-2910.171566575251
122,-2874.3360684789595
123,-2965.5954454923785
124,-2986.0279662253415
125,-2858.906298499394
126,-2975.114131890935
127,-2915.332965668838
128,-2978.725094175855
129,-3037.3149447346996
130,-2950.9576513978814
131,-3002.4236987997865
132,-2953.1413373117202
133,-3002.4888103124663
134,-3014.9440142489075
135,-3006.966087985201
136,-2914.053133926501
137,-3019.1735454995624
138,-3025.9252310211878
139,-3105.3501801670336
140,-3048.7842173516246
141,-3063.6945067742035
142,-3069.089596078925
143,-3083.1547258962846
144,-2999.7205286258004
145,-2840.3966017097036
146,-2857.309972315478
147,-2817.6947778620465
148,-2861.0069110214313
149,-2939.877693266515
150,-2921.0060808447925
151,-2955.956737730357
152,-2859.1708074787884
153,-2883.015332718549
154,-2900.3052333429355
155,-2918.317954216795
156,-2989.9930244336406
157,-2950.622752575117
158,-2930.688599839624
159,-3038.1342137914035
160,-3042.5650923817752
161,-2827.409423243482
162,-2975.0018520006684
163,-3025.8719777741044
164,-3096.360487522355
165,-3092.8026681751408
166,-3069.7851340182606
167,-3106.490523833376
168,-2938.899788447995
169,-3109.8374054362366
170,-3026.322455184762
171,-2986.534025956742
172,-3000.906148903502
173,-2871.678318634742
174,-2823.4233208743444
175,-2972.0098956372003
176,-3059.7262619783096
177,-2987.626820077566
178,-2990.3931863021126
179,-3000.2761586289735
180,-3033.3936301334074
181,-3001.0357234406156
182,-2999.012631221866
183,-3065.3407859877984
184,-3035.500155926795
185,-3008.430936597004
186,-2987.0903085955474
187,-2968.966545725079
188,-3042.5892406917224
189,-3015.5507518765407
190,-3006.0037209667908
191,-2983.4391538684195
192,-3019.42515116488
193,-3020.9246245258896
194,-3042.917210851536
195,-3055.516720859332
196,-3013.2844825504208
197,-2985.5749267741803
198,-3017.62198122233
199,-3047.698074875568
200,-3061.555967464298
201,-3048.167109674274
202,-3062.8586177160128
203,-3060.572332209096
204,-3058.4174625236424
205,-3056.7264039957176
206,-3019.2343737904594
207,-3003.6947243688364
208,-3056.6041852727435
209,-3026.357073387972
210,-3050.3448489420753
211,-3035.1611178895987
212,-3039.5194577635007
213,-3039.228078537075
214,-3074.956294669636
215,-3072.631933235787
216,-3019.2499378268644
217,-3076.015828361121
218,-3090.950532064424
219,-2981.617733085196
220,-2930.265578033682
221,-3000.4969297755047
222,-2969.544961023872
223,-3016.9365668077935
224,-2995.107792930191
225,-3051.3217761353662
226,-3065.5799744313435
227,-3090.708915847721
228,-3083.042752314783
229,-3134.5757287953843
230,-3122.593035960189
231,-3137.3916795421146
232,-3094.0359967511404
233,-3185.8970264146405
234,-3096.4791748298967
235,-3027.306824962102
236,-3075.0549565328843
237,-2992.460922718229
238,-3011.402769025859
239,-3034.573835553669
240,-3035.236383338186
241,-3072.9244434494294
242,-3127.8593625857725
243,-3069.136880415125
244,-3010.254931925722
245,-2993.665985629084
246,-2935.5557757552997
247,-2947.90270249497
248,-2979.2696335326636
249,-3097.3340415685793
250,-3121.0927046524885
