Iteration,Squared_error,LogLoss,Estimate
56,1.5475267964070711e-06,-462.84384235009446,0.06702090195266515
57,1.9454827082853955e-07,-461.35522362163493,0.06782382198928005
58,1.1992585443633495e-07,-459.9124340223048,0.0686112013785408
59,6.6358838033166154e-09,-460.3958730523986,0.06834635918768218
60,1.318252345258049e-07,-461.2115536020913,0.06790182080370417
61,2.0573485853284088e-08,-460.8078671362986,0.0681214636486693
62,9.454855178810387e-07,-462.3382416518533,0.06729253745732068
63,1.771634930155964e-06,-463.0062693431455,0.06693387048134589
64,2.3351950646995005e-06,-463.37491215810513,0.06673676374868626
65,2.0023902650849687e-08,-460.80432798403695,0.0681233924138312
66,1.839541416212648e-08,-460.2968419798485,0.06840052794845283
67,6.161481661227382e-07,-461.9906004813874,0.06747994719376725
68,1.8723569138507727e-06,-463.0759716602125,0.06689655731866583
69,2.088713836136587e-07,-459.71087779051777,0.06872192274254069
70,3.858040940218347e-07,-459.4127356996346,0.06888602955522294
71,1.885127406586952e-07,-459.752436121823,0.06869907879271091
72,3.0321324600335673e-07,-459.5406995297274,0.06881554627716512
73,3.915494358740643e-08,-460.1831402247763,0.06846277433485924
74,1.9929429298650016e-07,-461.3650797465224,0.06781847435963169
75,1.2036708128260207e-07,-461.1818490613208,0.06791795866033434
76,4.0321103504429735e-07,-461.7131186577972,0.06762990924958967
77,4.830619723885548e-08,-460.1431419885564,0.06848468496197907
78,5.759885272575075e-07,-459.16292068043003,0.06902383733353636
79,1.8237089162338294e-07,-459.76541274927735,0.06869194730407223
80,7.441219349958232e-09,-460.38709167809156,0.0683511607560382
81,5.187833752308625e-07,-459.2329757076218,0.0689851644370616
82,1.090742612864551e-06,-462.47210496180145,0.06722051201606921
83,2.6791150793675718e-08,-460.2455913142915,0.06842857827910685
84,3.9808153739049854e-07,-459.3949435730879,0.06889583528470679
85,2.046182677694196e-06,-463.1920769101905,0.06683444983506945
86,4.0313077331732104e-06,-464.2766065819063,0.06625708657575023
87,2.6834943752411954e-07,-459.59997248442374,0.06878292280647916
88,2.39262852440624e-07,-459.652466610856,0.06875404327535722
89,9.953865503470781e-09,-460.36239344359353,0.06836466731431926
90,2.4598531370188093e-08,-460.2580882458609,0.06842173744298921
91,7.661791321765573e-07,-462.15810596663925,0.06738958166378205
92,8.465760342261872e-08,-461.0788631575104,0.06797393845654826
93,2.0337896884713382e-07,-459.72188079455344,0.06871587382802348
94,4.859363992874444e-07,-461.8279548907065,0.06756780686828974
95,6.326717523872731e-08,-461.0063745403942,0.06801336858277375
96,2.9764340188317417e-09,-460.64488625182923,0.06821034154884784
97,1.553395161550977e-08,-460.31693558264493,0.06838953352782923
98,1.152855030328165e-07,-459.9247612172355,0.0686044354429358
99,2.571902907044426e-07,-461.47703784853013,0.06775775893266343
100,1.0251381008810808e-07,-459.96003980834337,0.06858507603234569
