Iteration,Squared_error,LogLoss,Estimate
0,3.867008059040164e-15,-12.846556860406036,4.904037765494215
1,0.006147260855346251,38.172972093640645,4.982442297292809
2,0.006756887866339251,38.220949711307874,4.986238118836753
3,0.007850750605505722,38.30181304932949,4.992642289223507
4,1.779362492720932e-05,37.11949817648566,4.899819578643784
5,0.0021016977563848432,36.58200029654433,4.85819355043156
6,0.00045880856571895205,37.448283165941135,4.925457644805666
7,0.005326308733177274,38.10436536030801,4.9770193920171835
8,0.009763936848359382,35.89134618088828,4.805225192615143
9,0.09895939334921522,32.9970253082188,4.58945970805065
10,0.0032768799014346274,37.904841326154674,4.9612818658095375
11,0.0807451839788449,33.413241722843225,4.619880857012138
12,6.552186042091328e-05,37.06963836525066,4.89594327022272
13,0.009894834387334944,38.43880664566027,5.00351060982282
14,0.0016248223791783685,37.68942783251708,4.944346913245627
15,0.005857277030696106,38.14930212997779,4.980570677036454
16,0.005959170097130255,38.157685579601825,4.981233488808402
17,0.000887739183943915,36.78978144045346,4.874242875356251
18,0.0036475595578142335,37.94484095391292,4.964432856927052
19,0.009691869878329415,38.425893249208876,5.002485122605907
20,0.009844973181583968,38.435646891582316,5.0032596659087
