Iteration,LogLikelihood
0,-21057.978946300005
1,-6688.274346008135
2,-4735.20012789526
3,-5174.872034297836
4,-4550.505747523444
5,-4237.198418498001
6,-4201.133659724097
7,-4160.543429454806
8,-3932.4843515643697
9,-4091.4315506439034
10,-3796.694512352494
11,-3670.630469813913
12,-3546.7567206107205
13,-3539.041340178729
14,-3573.766346814215
15,-3656.0419183082813
16,-3644.025287330878
17,-3569.070636405073
18,-3559.3953068879505
19,-3516.147900879148
20,-3511.9915754781855
21,-3526.0181167838505
22,-3497.9594608965467
23,-3488.882199995637
24,-3520.795015824018
25,-3515.0677136684644
26,-3487.9678938333254
27,-3516.1548097469317
28,-3497.691427343498
29,-3519.7112830870724
30,-3546.4432348524174
31,-3512.510064521992
32,-3555.3342259109427
33,-3536.0645926912616
34,-3542.0215697028684
35,-3528.1419556159435
36,-3551.6593326468846
37,-3524.906671106285
38,-3526.17305890804
39,-3485.96140263246
40,-3486.9348002629686
41,-3546.237152443653
42,-3450.696089796864
43,-3528.928700825749
44,-3487.2512491836665
45,-3428.74340029454
46,-3425.8313389722143
47,-3417.651672774664
48,-3427.337576668834
49,-3294.629456283064
50,-3278.619245221975
51,-3415.2189686701126
52,-3356.0982698692196
53,-3402.416192343303
54,-3356.3610014895894
55,-3414.61707863631
56,-3412.290412056869
57,-3402.2609408218545
58,-3385.6805642386885
59,-3390.9140804589224
60,-3487.081001441602
61,-3439.762081196128
62,-3510.7666390462578
63,-3402.546604798496
64,-3390.189530565557
65,-3450.96928871876
66,-3408.787736925173
67,-3385.590998970775
68,-3470.2195871264726
69,-3464.5444197805364
70,-3379.070844322208
71,-3354.033343928823
72,-3358.010238117915
73,-3462.942981153399
74,-3474.9704594266223
75,-3503.705358626687
76,-3550.185492003037
77,-3476.2999915246164
78,-3499.867011936674
79,-3465.359373138962
80,-3382.970125794122
81,-3372.940235193163
82,-3453.7131940973013
83,-3476.842653048871
84,-3401.0502095243237
85,-3422.426549032314
86,-3409.189153874461
87,-3446.628203039543
88,-3443.7692013199203
89,-3448.5947273006477
90,-3448.7206225390332
91,-3444.3594567463656
92,-3447.8716729258003
93,-3415.7092954231484
94,-3401.256386644625
95,-3432.415620433433
96,-3494.216859563329
97,-3486.46319173105
98,-3413.9490655636296
99,-3422.743353813999
100,-3402.22502462467
101,-3492.067194349338
102,-3467.660323732538
103,-3509.1191415920916
104,-3487.8581466363125
105,-3531.73665707955
106,-3491.8152922547024
107,-3527.3977936870865
108,-3482.622773286983
109,-3461.032793003833
110,-3476.558762973955
111,-3461.2623098079484
112,-3552.2957954987187
113,-3519.2255657103733
114,-3540.0333135491355
115,-3477.0518555582057
116,-3520.714917859296
117,-3462.5003408400125
118,-3436.4262486595776
119,-3551.0962106371935
120,-3545.8884737537433
121,-3461.936527810087
122,-3509.1203888497485
123,-3507.9832681185153
124,-3552.5786255359453
125,-3477.564636564045
126,-3461.206896421979
127,-3497.320804123671
128,-3566.284669795688
129,-3509.8181733014835
130,-3524.345767809218
131,-3576.8803538484544
132,-3545.3835186993697
133,-3484.386595958614
134,-3504.29567756919
135,-3501.5553420600863
136,-3410.8095779377672
137,-3399.563277099918
138,-3497.741053690794
139,-3509.0419774119187
140,-3508.881198846092
141,-3509.0261041681315
142,-3473.5946499963566
143,-3465.1145881777757
144,-3400.5503192614206
145,-3434.5843097097654
146,-3385.1026713658957
147,-3496.346210437524
148,-3485.5718308282085
149,-3400.9515506193147
150,-3360.656599860312
151,-3363.5766527577275
152,-3443.1986737153957
153,-3545.763728870917
154,-3574.8347745884253
155,-3589.8501275767458
156,-3497.7745879566705
157,-3483.3351716258967
158,-3473.8323230166093
159,-3489.098502433182
160,-3575.3500015517834
161,-3513.7839002234527
162,-3472.666015802114
163,-3415.354100521419
164,-3454.2678531373763
165,-3338.458637095714
166,-3352.7974934937956
167,-3387.1958788764086
168,-3406.0368722206044
169,-3414.719596115434
170,-3378.8829202103484
171,-3421.0933859311863
172,-3328.7047174388676
173,-3482.9092985786033
174,-3507.695055157102
175,-3414.6008015079406
176,-3542.8883832478055
177,-3472.9796693606786
178,-3451.0480120244947
179,-3466.5937110672194
180,-3384.3273552666487
181,-3306.6964292567213
182,-3408.0807950160465
183,-3486.183672916774
184,-3490.9490069310214
185,-3499.5984845264006
186,-3526.397786465876
187,-3490.364862528348
188,-3495.150409527632
189,-3457.077139496655
190,-3399.2222337198505
191,-3341.300344211134
192,-3392.0351583951583
193,-3432.931332067268
194,-3446.3133967844797
195,-3434.4952993232328
196,-3388.0145219883234
197,-3452.384885071583
198,-3477.4382970994293
199,-3508.8858173337585
200,-3430.199987367106
201,-3319.2117213697884
202,-3310.1550167495643
203,-3350.612829868776
