Iteration,LogLikelihood
0,-17722.076171099987
1,-6000.543151471222
2,-3060.4609719193836
3,-2905.613021629167
4,-2824.6937068624366
5,-2838.265617425079
6,-2776.9052383408493
7,-2795.911048089857
8,-2838.6271898944165
9,-2807.9095897839416
10,-2780.2109756074187
11,-2767.1211070631684
12,-2736.0906726183443
13,-2717.965530822552
14,-2694.0776347067417
15,-2722.979178662227
16,-2749.9636231901504
17,-2789.9548175505274
18,-2728.847165579064
19,-2757.193269408745
20,-2755.575119280594
21,-2745.4780545005206
22,-2735.414866259719
23,-2650.3187426122586
24,-2656.373807676749
25,-2714.5565220187805
26,-2701.0786386269547
27,-2784.996378996839
28,-2774.246695123171
29,-2791.831208189785
30,-2752.9986844842197
31,-2705.2897859499926
32,-2739.88442424353
33,-2768.000419290449
34,-2788.7033348683353
35,-2729.4063562253004
36,-2727.158501103009
37,-2771.7501269534832
38,-2708.006765554244
39,-2706.9420638563797
40,-2699.4059899732706
41,-2691.562625442338
42,-2722.3638763898016
43,-2712.961462015967
44,-2759.75631170222
45,-2793.346023828405
46,-2767.342944130325
47,-2731.890733705609
48,-2740.10636687878
49,-2728.9834368371285
50,-2740.0114993005486
51,-2720.8794713658135
52,-2709.630892853961
53,-2693.093307224735
54,-2704.901544878397
55,-2718.340021766416
56,-2710.34897945359
57,-2789.970628440865
58,-2725.6768866373795
59,-2729.530480499956
60,-2742.2393268317433
61,-2713.2842273221686
62,-2701.321479961797
63,-2777.048957365155
64,-2704.1231273874323
65,-2756.1594088208326
66,-2733.051284687303
67,-2762.4936238258065
68,-2765.865901324495
69,-2685.4464698265515
70,-2724.6113026457037
71,-2772.0473564983345
72,-2786.9564838498045
73,-2788.207007893734
74,-2749.6084629535317
75,-2725.1588262577015
76,-2759.8242416228277
77,-2785.18980281201
78,-2717.1934727101425
79,-2789.5098501020743
80,-2799.3200600732184
81,-2781.917069026743
82,-2793.9868623338316
83,-2741.8914817922678
84,-2697.922237163789
85,-2683.7606026348462
86,-2704.314059711492
87,-2679.559327152395
88,-2676.9648386294684
89,-2667.9386585415436
90,-2750.4464528112576
91,-2745.4710176326093
92,-2762.3194511090096
93,-2768.7507760642384
94,-2778.968118399265
95,-2792.5913945579573
96,-2729.1495211498573
97,-2765.334841283727
98,-2704.08335493053
99,-2740.6760911070587
100,-2695.5179172713724
101,-2746.512090976836
102,-2798.671697389421
103,-2779.780407762214
104,-2778.208013344421
105,-2700.1151469161664
106,-2706.1441714267903
107,-2750.0390299129904
108,-2753.831314748821
109,-2730.274266761077
110,-2694.2544600523224
111,-2672.7241800543525
112,-2768.8055606932057
113,-2737.2684318098595
114,-2732.9383867070296
115,-2691.0601816117623
116,-2747.3026832817127
117,-2809.6807049112285
118,-2722.0452252770788
119,-2735.356063282462
120,-2733.821276192425
121,-2718.5826353918924
122,-2772.250355642331
123,-2769.8915539120353
124,-2774.5092245361466
125,-2789.9751358840285
126,-2775.884618196634
127,-2805.2933632892837
128,-2818.9994744432834
129,-2817.4893282928497
130,-2821.3884090443207
131,-2752.356435495867
132,-2713.4691458015736
133,-2691.661272720336
134,-2754.4903010639837
135,-2744.6224878339076
136,-2736.44267854675
137,-2685.950407463121
138,-2718.307728015375
139,-2681.4187441060294
140,-2695.878645044997
141,-2641.2812229769156
142,-2654.788432778615
143,-2619.797127389423
144,-2599.7257347130667
145,-2637.19678487481
146,-2637.3705802686654
147,-2665.480027762904
148,-2708.1944870068246
149,-2675.187733328772
150,-2693.488840199509
151,-2651.3490702979493
152,-2763.3875392454406
153,-2733.9564963520534
154,-2786.5781558692524
155,-2810.3738059628695
156,-2831.429828495802
157,-2788.3145205259843
158,-2777.7865246168562
159,-2734.775825215201
160,-2709.4997195913265
161,-2718.563655768025
162,-2673.074141392516
163,-2717.3547446121884
164,-2740.524737834543
165,-2797.9972027009208
166,-2796.220320372791
167,-2772.970918416083
168,-2822.4735985749335
169,-2757.58676105321
170,-2697.2638332126035
171,-2700.9466450499235
172,-2691.5987838018286
173,-2715.259751910755
174,-2776.0696590101934
175,-2737.279081671118
176,-2741.7920465084585
177,-2711.7890129035172
178,-2701.852784167137
179,-2775.2618070560075
180,-2752.8042948586926
181,-2758.121261895439
182,-2759.9896815899237
183,-2793.601240405937
184,-2795.095593742217
185,-2751.4263448086613
186,-2759.2677010824264
187,-2764.315109652128
188,-2764.0680720817427
189,-2764.2544357100164
190,-2752.8765591679185
191,-2772.701367091693
192,-2734.9944166811106
193,-2758.248021821276
194,-2737.435442883058
195,-2717.5485227484332
196,-2706.0778811194377
197,-2693.3224186081
198,-2711.139003014427
199,-2742.6445251696787
200,-2720.006121229462
201,-2684.5744473418167
202,-2679.2343815121512
203,-2725.026581328988
204,-2731.3316660131363
205,-2711.6961260929093
206,-2678.241354927047
207,-2712.713413144784
208,-2738.2784877848862
209,-2843.6798363403727
210,-2781.444732931125
211,-2765.8524757683026
212,-2815.6318205367124
213,-2748.4001024282607
214,-2757.245583090448
215,-2722.246430426013
216,-2668.9718300230206
217,-2704.9908875283736
218,-2685.369798847238
219,-2701.725018187903
220,-2646.1310861307065
221,-2648.5472161605885
222,-2732.7997644246325
223,-2724.8275781887796
224,-2748.5165470338834
225,-2750.1159382023734
226,-2785.20990638936
227,-2745.9928376140165
228,-2712.487809706123
229,-2726.1651151494525
230,-2724.6334180399076
231,-2690.401107821662
232,-2733.1961248185407
233,-2752.15545555947
234,-2798.2309302846106
235,-2706.0665854756003
236,-2785.767408069243
237,-2786.7119953971705
238,-2779.414703068371
239,-2769.2776339786487
240,-2776.0069676286153
241,-2788.3381323396347
242,-2706.5393444397805
243,-2675.3190134376177
244,-2649.2391823962535
245,-2712.5679203212494
246,-2671.604869498915
247,-2749.553933889388
248,-2693.2309856786255
249,-2731.417640720798
250,-2750.575068010812
