Iteration,LogLikelihood
0,-12514.983424559234
1,-5401.92901397809
2,-6182.936236831321
3,-5129.920360385035
4,-6072.018725590983
5,-5213.351600183471
6,-6239.440162101717
7,-5537.6323059177885
8,-6074.9763302412985
9,-5588.497726412048
10,-5943.451189517873
11,-5529.410310913226
12,-6311.421130846516
13,-5819.693118143541
14,-6215.867578710579
15,-5863.345352250182
16,-6359.105549377108
17,-5762.080298554356
18,-6230.440808174691
19,-5757.808107510178
20,-5880.583491718571
21,-5776.093443381887
22,-6383.64956233388
23,-5943.463227806464
24,-6132.315701239307
25,-5695.052345907098
26,-6116.166188863158
27,-5836.886629957319
28,-6100.9632801902135
29,-6018.025624937434
30,-6350.8507337315405
31,-5810.641362680664
32,-6090.875988351134
33,-5901.735908435312
34,-6079.11874509786
35,-5935.090208832338
36,-6088.165330258694
37,-6022.11650070896
38,-6159.041477139979
39,-5987.043827137754
40,-6138.286917522018
41,-5941.191272544958
42,-6310.5365403499645
43,-6322.8476250314925
44,-6634.59425438881
45,-6786.030768290247
46,-7457.778725495591
47,-7619.278125464216
48,-7024.198242459412
49,-6594.538475003294
50,-6524.203099696293
51,-6710.172846270288
52,-7537.363637280959
53,-7738.916485515258
54,-7577.82505807114
55,-7375.145933242398
56,-7622.221826041016
57,-7637.726892982858
58,-8307.536417011816
59,-8423.561236804771
60,-8496.76612093121
61,-7501.678455336411
62,-7534.526941231798
63,-7483.304898293156
64,-8432.387534858299
65,-8287.884077812694
66,-8486.247654924528
67,-6376.407201621999
68,-6065.519671593557
69,-6087.559145012647
70,-6210.8537685934025
71,-6516.551249196439
72,-6301.202864699411
73,-6155.043951880767
74,-6158.787046796093
75,-6157.153030703519
76,-6142.867264218149
77,-5945.318904094614
78,-6049.173383729375
79,-6175.756970727428
80,-6110.452332177663
81,-6031.76852778088
82,-6143.296584805521
83,-6136.671807342861
84,-6250.709715263848
85,-6112.865464280895
86,-5980.722133404487
87,-6013.593512853231
88,-5952.883666774644
89,-6034.002731116213
90,-6160.703653052574
91,-6123.0581581394745
92,-6260.006446073458
93,-6324.074292400815
94,-6268.524653668796
95,-6218.761402020363
96,-5956.53496457647
97,-5618.750095926701
98,-5813.723299796006
99,-5958.807824520521
100,-6078.86731958412
