Iteration,LogLikelihood
0,-16404.241840200004
1,-2610.926692175047
2,-2542.07440606876
3,-2529.9536336264982
4,-2555.23576265761
5,-2476.7274580601693
6,-2497.2711221004756
7,-2444.9288158554245
8,-2500.0909355352587
9,-2499.5844549532712
10,-2495.1942628110946
11,-2469.0478774043286
12,-2525.3060061687693
13,-2522.607329245252
14,-2474.4441750816904
15,-2508.033449071704
16,-2576.0604385205497
17,-2642.175228671302
18,-2583.436166901617
19,-2552.2851070370552
20,-2527.3436453338954
21,-2428.637530329801
22,-2463.2693756572444
23,-2478.5065656911074
24,-2494.727186836465
25,-2423.22750090331
26,-2455.230543290865
27,-2530.935008917057
28,-2522.1606315250983
29,-2580.448578297385
30,-2534.0923041839096
31,-2569.283588473191
32,-2524.20170637365
33,-2487.528295832311
34,-2535.407513823666
35,-2505.478805155388
36,-2519.3555932975164
37,-2439.8108970199664
38,-2487.807701039617
39,-2497.7802267306943
40,-2466.912104573494
41,-2565.82431128847
42,-2574.4091101395543
43,-2570.6420146752935
44,-2591.4553599732008
45,-2585.93741639566
46,-2524.393491914386
47,-2540.543833697126
48,-2602.6179655488277
49,-2592.436045768264
50,-2584.311032745742
51,-2553.6438752221807
52,-2553.79290425488
53,-2587.2517143196287
54,-2513.014518954193
55,-2510.538608910777
56,-2484.88309526829
57,-2588.773556246596
58,-2546.5610552636062
59,-2475.420660451516
60,-2541.602165266554
61,-2465.895620709636
62,-2486.408384885878
63,-2512.975556452286
64,-2505.445805777367
65,-2517.6558602917785
66,-2484.0704541454115
67,-2492.6354779392254
68,-2473.014096150851
69,-2460.077594059958
70,-2481.53775071789
71,-2509.085702584622
72,-2489.0984725256185
73,-2537.4728464219206
74,-2474.0081641852444
75,-2517.6762261893723
76,-2507.484179532966
77,-2475.45288886875
78,-2490.8361973954165
79,-2560.3821066996156
80,-2476.381324389324
81,-2491.0548033088808
82,-2497.701834501216
83,-2513.676763096538
84,-2492.462095565975
85,-2490.2713353453714
86,-2539.849711086534
87,-2564.2959311876175
88,-2526.4118525694903
89,-2489.320559681481
90,-2506.4583043517187
91,-2461.6779346708845
92,-2480.2622387796055
93,-2486.5924818631047
94,-2475.4378830275273
95,-2532.2313004778343
96,-2540.1233051587405
97,-2482.7928241212726
98,-2489.437310980701
99,-2536.8170671942385
100,-2507.656702705077
101,-2472.159051022588
102,-2503.2620329919755
103,-2430.8148050820064
104,-2475.875946222197
105,-2496.259507948939
106,-2500.175544880465
107,-2504.9008517909815
108,-2506.1103907153865
109,-2541.485199978528
110,-2583.571708036565
111,-2500.949957084421
112,-2464.358165414036
113,-2490.847742471465
114,-2494.4464639541884
115,-2457.009010775775
116,-2444.4049134227325
117,-2453.9127303738424
118,-2439.269837392992
119,-2505.6051642085404
120,-2568.664405231451
121,-2482.629357447142
122,-2493.3576778985835
123,-2450.7741943561264
124,-2459.411586595792
125,-2472.897953438314
126,-2449.9907495089483
127,-2471.6476452712795
128,-2486.225089455076
129,-2530.681760915736
130,-2525.8279264132098
131,-2446.098271415315
132,-2497.452241771677
133,-2471.7641671816477
134,-2498.291359881708
135,-2531.3695879845145
136,-2479.66893329044
137,-2538.418717606469
138,-2526.6011136831817
139,-2469.3240034493556
140,-2530.03790828347
141,-2476.4700958069516
142,-2489.0204530348374
143,-2523.5792082681573
144,-2511.224441071821
145,-2543.9640223411257
146,-2609.7624949370384
147,-2582.4792929722416
148,-2533.072940607463
149,-2562.04767948673
150,-2507.3901832764777
151,-2521.4160632900066
152,-2529.431725954412
153,-2547.7297556812323
154,-2537.3496929431467
155,-2504.893990398537
156,-2538.2801238839556
157,-2533.832413787069
158,-2525.1753482855256
159,-2535.3237873443913
160,-2515.562360101341
161,-2566.605248105132
162,-2564.127565334945
163,-2567.4166470299156
164,-2578.277109585124
165,-2563.833741895979
166,-2538.8082310129244
167,-2508.5989575613944
168,-2482.6269805652637
169,-2497.8286454286294
170,-2533.9019274154516
171,-2482.295625155956
172,-2450.1631414687754
173,-2481.4992169720267
174,-2512.521768243804
175,-2541.4554504947
176,-2508.460281314954
177,-2477.560759415818
178,-2468.8040997552707
179,-2475.50091829592
180,-2450.1881101143645
181,-2417.581198314389
182,-2424.5151403396776
183,-2469.274340592352
184,-2522.529242480903
185,-2506.758689638226
186,-2518.0994956693535
187,-2583.045732653531
188,-2540.8623034665334
189,-2504.2661838690274
190,-2452.1901842274783
191,-2450.160740787114
192,-2494.7911249263716
193,-2498.444488861601
194,-2559.334258385068
195,-2567.6037864680484
196,-2559.6358444744956
197,-2515.6348244525425
198,-2529.074010969556
199,-2436.9696554355523
200,-2495.807901143295
201,-2432.0129943208563
202,-2456.7679548247925
203,-2555.921033780479
204,-2545.158358212003
205,-2596.6094696308783
206,-2586.70471884555
207,-2544.8469984817957
208,-2566.967928404493
209,-2509.3700865919322
210,-2476.729886710553
211,-2512.499988986437
212,-2474.0565006451093
213,-2469.4001629857103
214,-2448.334783718125
215,-2452.3584576916764
216,-2445.0873745251524
217,-2462.5262635122203
218,-2462.0236670405156
219,-2467.679852854114
220,-2522.5678872776025
221,-2465.525839036158
222,-2559.264691819556
223,-2586.6396034119693
224,-2517.6933341863287
225,-2511.6941417113017
226,-2505.0465369348904
227,-2571.373342557174
228,-2572.5731242938455
229,-2477.240617430442
230,-2501.3402492579867
231,-2504.2406612286904
232,-2533.616477724645
233,-2588.9613662779
234,-2616.1969373441802
235,-2578.2314212698643
236,-2504.1356148574782
237,-2555.1467072780365
238,-2507.606474089372
239,-2534.5302100406334
240,-2524.0328465893517
241,-2576.899884495257
242,-2537.737126424267
243,-2519.5697535880918
244,-2515.1262601882377
245,-2517.6142529328476
246,-2593.1401181531364
247,-2610.3494962061854
248,-2644.0791897255904
249,-2671.815074935207
250,-2629.5731670824216
