Iteration,LogLikelihood
176,-2070.6524730403544
177,-2025.7154815638028
178,-2012.6788426846101
179,-2000.2784311032915
180,-1960.7367126802897
181,-1951.040825692902
182,-1946.1106386216297
183,-1978.7961716659713
184,-1934.509221045264
185,-1971.4999714820915
186,-1958.2077449362696
187,-1914.7111555739316
188,-1955.3938699667988
189,-1917.0398304709206
190,-1964.5459326469777
191,-1968.0467960941337
192,-1907.0872431031662
193,-1890.839164419042
194,-1903.455469864667
195,-1902.2086485664079
196,-1900.6035492348533
197,-1941.679347735346
198,-1958.115984019069
199,-1909.362506237032
200,-1991.1704653033344
201,-2047.9068486876008
202,-1992.1116888485415
203,-1977.6893147064025
204,-1939.4988035138367
205,-1951.0893801979946
206,-1921.617256863984
207,-1929.5320319689713
208,-1905.2233093626155
209,-1992.5283872018504
210,-1954.2504421699923
211,-1992.3909622717556
212,-1994.5308172863338
213,-1936.945671444821
214,-1966.6449887094411
215,-1998.9708253579765
216,-1975.1758623329943
217,-2003.0582688348609
218,-1967.733094182508
219,-1993.3963199474701
220,-2022.094881756063
221,-2029.98399401599
222,-2067.483300496306
223,-2063.4168548648395
224,-2051.512353815837
225,-2064.785266151476
226,-2076.9031624530517
227,-2076.8890778216823
228,-2103.494289302362
229,-2099.5595306758696
230,-2002.1088943144737
231,-2005.8599034387921
232,-1964.0005535809664
233,-2006.160211403042
234,-1965.2508813259515
235,-1941.7034873451048
236,-1999.7553563148572
237,-1981.5245650517807
238,-1941.899596732696
239,-1877.0922469393429
240,-1907.3233099616677
241,-1914.203252054188
242,-1861.8739026639282
243,-1920.565994811081
244,-1888.6359739907452
245,-1968.0813806899337
246,-1972.400939666612
247,-1899.2610208727756
248,-1889.436888665531
249,-1825.8148316824359
250,-1866.0653863752254
