Iteration,Squared_error,Estimate,Actual, Queue
0,38.816939285101384,1,7.230324171750727,n1
1,0.0021047837872457684,7.2762020944069,7.230324171750727,n1
2,0.0007117883480334127,7.257003533587799,7.230324171750727,n1
3,0.003831025159665358,7.168428896004792,7.230324171750727,n1
4,2.8386189727110635e-05,7.224996302596261,7.230324171750727,n1
5,0.013925403372661802,7.112318225406224,7.230324171750727,n1
6,0.000426469135151051,7.250975300900269,7.230324171750727,n1
7,0.01140306004925313,7.337109283303102,7.230324171750727,n1
8,0.0012176041432275966,7.265218356699334,7.230324171750727,n1
9,0.004065344926015594,7.294084229200635,7.230324171750727,n1
10,0.008498071790080077,7.3225091585440225,7.230324171750727,n1
11,0.0060913022856282795,7.308370967236693,7.230324171750727,n1
12,0.0015101833387342525,7.269185249177045,7.230324171750727,n1
13,0.00872616006525773,7.323738089692636,7.230324171750727,n1
14,0.0006187031600903027,7.255197916142963,7.230324171750727,n1
15,0.0001052699668397394,7.220064056408308,7.230324171750727,n1
16,0.00014062571868724547,7.242182743278835,7.230324171750727,n1
17,0.0005217477456289434,7.253165969964286,7.230324171750727,n1
18,0.0100733919060846,7.1299578830573385,7.230324171750727,n1
19,0.005526558469939039,7.304664998151427,7.230324171750727,n1
20,0.0003328046107563937,7.248567104923778,7.230324171750727,n1
21,0.00119004380892714,7.26482118334488,7.230324171750727,n1
22,0.0007204325410842487,7.257165046197813,7.230324171750727,n1
23,6.410897703868271e-05,7.222317363582756,7.230324171750727,n1
24,0.001101626362795354,7.263514928939971,7.230324171750727,n1
25,0.0008079505100917937,7.258748642020053,7.230324171750727,n1
26,0.001687667952480993,7.271405407765251,7.230324171750727,n1
27,0.00023778657137870767,7.245744501558442,7.230324171750727,n1
28,0.0014183287815946377,7.2679848778194485,7.230324171750727,n1
29,0.00011894012235468858,7.241230139032664,7.230324171750727,n1
30,1.4386855792189544e-05,7.226531170855369,7.230324171750727,n1
31,0.0036241300235240635,7.170123424051682,7.230324171750727,n1
32,0.0004641120707523814,7.251867432199238,7.230324171750727,n1
33,0.0002707523295833147,7.246778725211192,7.230324171750727,n1
34,0.0008235391387978465,7.2016268001150205,7.230324171750727,n1
35,0.0039010376941148476,7.292782459384274,7.230324171750727,n1
36,3.7430173580253624e-05,7.224206151353552,7.230324171750727,n1
37,0.0022303912498212643,7.183097153532113,7.230324171750727,n1
38,0.0011914148007184991,7.19580729470893,7.230324171750727,n1
39,0.0015423495022874431,7.19105141398803,7.230324171750727,n1
40,0.0025538886508653935,7.280860185155678,7.230324171750727,n1
41,0.0027141757458213236,7.178226419919949,7.230324171750727,n1
42,0.0004581240046855374,7.251728003292896,7.230324171750727,n1
43,0.00032455725534485545,7.248339644415768,7.230324171750727,n1
44,4.243996181586797e-05,7.2368387678100285,7.230324171750727,n1
45,0.0005223044583243378,7.253178152986484,7.230324171750727,n1
46,0.00045871586436730945,7.25174182485202,7.230324171750727,n1
47,0.00021839371164600506,7.2451023215552866,7.230324171750727,n1
48,0.008525309234369172,7.322656772896634,7.230324171750727,n1
49,0.0010553635017424875,7.26281053045315,7.230324171750727,n1
50,0.002960901960382227,7.284738342335072,7.230324171750727,n1
51,0.023653540169575094,7.384121246396427,7.230324171750727,n1
52,0.0009543120627031126,7.199432230039285,7.230324171750727,n1
53,0.00014608410431734363,7.242410697484673,7.230324171750727,n1
54,0.000901198965574111,7.260344147859547,7.230324171750727,n1
55,0.0004914488661374457,7.252492817765706,7.230324171750727,n1
56,0.00018627820113142264,7.243972548985088,7.230324171750727,n1
57,0.00012023820977109491,7.219358853252339,7.230324171750727,n1
58,5.583450137348893e-05,7.237796420500166,7.230324171750727,n1
59,0.0010928907151457339,7.263383069420579,7.230324171750727,n1
60,0.009504299432960472,7.3278141683296605,7.230324171750727,n1
61,0.005512118403749485,7.304567813928017,7.230324171750727,n1
62,0.0010437389608907986,7.262631120862192,7.230324171750727,n1
63,0.0030610799170037585,7.285651198753845,7.230324171750727,n1
64,0.0061512394692867815,7.3087540096269255,7.230324171750727,n1
65,0.017848178095655216,7.363921245429963,7.230324171750727,n1
66,0.014219660434494751,7.349570389445439,7.230324171750727,n1
67,0.006408279366836447,7.150272442432514,7.230324171750727,n1
68,0.000664991097665643,7.256111593057745,7.230324171750727,n1
69,2.271098758416498e-05,7.2255585671107925,7.230324171750727,n1
70,0.0054015389606733456,7.303819334589334,7.230324171750727,n1
71,0.0005273099978058985,7.20736094031859,7.230324171750727,n1
72,4.434337084443014e-05,7.22366508991879,7.230324171750727,n1
73,0.007736691559181048,7.318282636716761,7.230324171750727,n1
74,0.005417129871946986,7.303925325763059,7.230324171750727,n1
75,0.0029119416802695884,7.284286581632696,7.230324171750727,n1
76,0.0077983705541216815,7.318632555011444,7.230324171750727,n1
77,6.636212004276238e-05,7.238470466616662,7.230324171750727,n1
78,0.0018052988745721479,7.272812980566369,7.230324171750727,n1
79,0.002027816144256131,7.275355451371188,7.230324171750727,n1
80,0.01022388255158906,7.331437388253759,7.230324171750727,n1
81,0.00397792172692899,7.293394939360841,7.230324171750727,n1
82,0.006528981904726373,7.311126287470096,7.230324171750727,n1
83,0.001604249375986891,7.270377253729357,7.230324171750727,n1
84,0.012962348467841004,7.344176481643153,7.230324171750727,n1
85,0.0003243710947606699,7.248334476988581,7.230324171750727,n1
86,0.004962913893788898,7.3007721234156895,7.230324171750727,n1
87,0.018938609402946466,7.36794179199954,7.230324171750727,n1
88,0.00028297827518193315,7.247146129876401,7.230324171750727,n1
89,1.2335234548167636e-05,7.226812016493884,7.230324171750727,n1
90,0.00041226792916324186,7.250628553769475,7.230324171750727,n1
91,0.001800858599556451,7.2727606961083655,7.230324171750727,n1
92,0.00022789702237347142,7.215227913195261,7.230324171750727,n1
93,1.8291951018998498e-05,7.234601080800379,7.230324171750727,n1
94,0.00044263542230284014,7.209285269158081,7.230324171750727,n1
95,0.004362777391137619,7.164272847834112,7.230324171750727,n1
96,0.010802210207932946,7.334257853528738,7.230324171750727,n1
97,0.0018353427362951277,7.273165072024824,7.230324171750727,n1
98,0.0003223436254722729,7.2482781023920175,7.230324171750727,n1
99,0.0005101906590157946,7.252911572199114,7.230324171750727,n1
100,0.0022348565300238632,7.277598440967965,7.230324171750727,n1
101,0.00022932732023859192,7.215180614697029,7.230324171750727,n1
102,0.0023640211875900056,7.27894537276006,7.230324171750727,n1
103,0.002904671273490372,7.284219174056046,7.230324171750727,n1
104,0.009923425334845474,7.329940562645225,7.230324171750727,n1
105,0.009620088982881924,7.328406224048188,7.230324171750727,n1
106,2.4174227555193133e-05,7.235240901106223,7.230324171750727,n1
107,0.0010792392072751043,7.197472395432313,7.230324171750727,n1
108,0.0006593729544084629,7.2560024301497785,7.230324171750727,n1
109,0.0005423919072168064,7.253613480611593,7.230324171750727,n1
110,0.003035401126019252,7.285418646301441,7.230324171750727,n1
111,0.0005046447994962357,7.252788472307304,7.230324171750727,n1
112,0.005325838401996616,7.303302513757083,7.230324171750727,n1
113,0.003943896847251831,7.293124624354604,7.230324171750727,n1
114,9.185899729840986e-06,7.23335499667636,7.230324171750727,n1
115,4.248500381084896e-05,7.223806119602205,7.230324171750727,n1
116,0.001111292538866874,7.263660226389314,7.230324171750727,n1
117,0.00011741471256855353,7.219488364786382,7.230324171750727,n1
118,0.0002791671748625664,7.2470324683384275,7.230324171750727,n1
119,0.006165492383661662,7.308844821160049,7.230324171750727,n1
120,0.00014987051096738283,7.242566332955652,7.230324171750727,n1
121,0.0037317275721370185,7.291412039385283,7.230324171750727,n1
122,8.362907702186161e-05,7.239469065245014,7.230324171750727,n1
123,2.0055502575885475e-06,7.2317403462659575,7.230324171750727,n1
124,0.005547960538916458,7.304808804655216,7.230324171750727,n1
125,0.0005646570676495464,7.206561657833855,7.230324171750727,n1
126,0.02233436285430262,7.3797710280385145,7.230324171750727,n1
127,0.0015870582029969597,7.27016207082933,7.230324171750727,n1
128,0.0008751441069675827,7.259907006418277,7.230324171750727,n1
129,0.0011666041673830075,7.26447975939584,7.230324171750727,n1
130,0.004703417230676846,7.298905635942423,7.230324171750727,n1
131,0.001264754635693447,7.194760782771421,7.230324171750727,n1
132,0.0014196431231336345,7.268002323551653,7.230324171750727,n1
133,0.0004310164818298501,7.251085108189863,7.230324171750727,n1
134,0.0030715010141700518,7.285745296010075,7.230324171750727,n1
135,0.0011393474861149642,7.196569949998256,7.230324171750727,n1
136,0.0017485405429986229,7.272139725591357,7.230324171750727,n1
137,0.0027102176868769056,7.282383922872653,7.230324171750727,n1
138,1.3636922283646777e-05,7.234016992120532,7.230324171750727,n1
139,0.00021829930770600594,7.245099127172183,7.230324171750727,n1
140,0.000522654798921962,7.2074625270390715,7.230324171750727,n1
141,0.008346471947072477,7.3216831994769045,7.230324171750727,n1
142,0.006897962099420765,7.31337814275405,7.230324171750727,n1
143,0.003448068285206475,7.171603917279152,7.230324171750727,n1
144,0.010929522236823227,7.1257798163946235,7.230324171750727,n1
145,0.0007013045952692235,7.203842015583428,7.230324171750727,n1
146,0.0014203830379607093,7.268012141156901,7.230324171750727,n1
147,0.01618187222285024,7.357532159797273,7.230324171750727,n1
148,0.00014798617002231794,7.218159215111991,7.230324171750727,n1
149,0.00016466428413167294,7.217492013548317,7.230324171750727,n1
150,0.0037685034965287095,7.291712309827465,7.230324171750727,n1
151,0.0007126251747521243,7.203629131485687,7.230324171750727,n1
152,3.642890046100323e-06,7.232232807401159,7.230324171750727,n1
153,0.0022984358612587945,7.182382166564682,7.230324171750727,n1
154,0.0022497841270672577,7.182892282403293,7.230324171750727,n1
155,4.469256878825318e-06,7.228210110048972,7.230324171750727,n1
156,0.00013932832081652068,7.242127913564937,7.230324171750727,n1
157,0.0041719887951199635,7.294915106061356,7.230324171750727,n1
158,0.00026507759184366165,7.246605375386935,7.230324171750727,n1
159,0.0003378964642503097,7.211942211456724,7.230324171750727,n1
160,3.5563076679875647e-06,7.228438354244183,7.230324171750727,n1
161,0.0005886564840746117,7.254586415754005,7.230324171750727,n1
162,0.002290036310360086,7.182469847908883,7.230324171750727,n1
163,0.0021390904810273228,7.27657447424733,7.230324171750727,n1
164,0.0010748569062721482,7.197539161360731,7.230324171750727,n1
165,0.002955600270633787,7.284689604432108,7.230324171750727,n1
166,0.009821945207976452,7.329429899173396,7.230324171750727,n1
167,0.013743962633941682,7.347558819504459,7.230324171750727,n1
168,0.005301548612139365,7.303135905778556,7.230324171750727,n1
169,0.002533408694368141,7.179991193551855,7.230324171750727,n1
170,0.0006982782280057005,7.256749126396018,7.230324171750727,n1
171,0.001489159425930457,7.191734543274536,7.230324171750727,n1
172,0.00030594683713523914,7.247815507809909,7.230324171750727,n1
173,2.149571757144755e-05,7.234960519189331,7.230324171750727,n1
174,0.007630245150960788,7.142972897284004,7.230324171750727,n1
175,0.0002625256942081881,7.2141215270836305,7.230324171750727,n1
176,0.002957511892935663,7.28470718281977,7.230324171750727,n1
177,0.0002818743520127734,7.213535057658174,7.230324171750727,n1
178,0.006583997142821883,7.149182338256395,7.230324171750727,n1
179,6.18802073802237e-05,7.222457774393599,7.230324171750727,n1
180,4.919101304009583e-07,7.229622808698948,7.230324171750727,n1
181,0.00994960188306008,7.330071862867164,7.230324171750727,n1
182,0.0007394872154739069,7.2575176859677955,7.230324171750727,n1
183,2.2274905272992108e-05,7.225604541969378,7.230324171750727,n1
184,0.002936561585769024,7.1761341211346865,7.230324171750727,n1
185,1.5628503955450755e-05,7.22637088148116,7.230324171750727,n1
186,0.0052030346818065535,7.302456235923372,7.230324171750727,n1
187,0.000437907229002728,7.251250404784953,7.230324171750727,n1
188,0.0007432358230197694,7.257586523502177,7.230324171750727,n1
189,0.0016953797360509163,7.189149182545496,7.230324171750727,n1
190,0.001299091476901983,7.194281260146613,7.230324171750727,n1
191,0.000696527996599332,7.256715988599882,7.230324171750727,n1
192,0.0033448015767079346,7.288158431292178,7.230324171750727,n1
193,0.0006944039153060394,7.2039726269135445,7.230324171750727,n1
194,0.004178772594919646,7.165680745210052,7.230324171750727,n1
195,0.004072117811425338,7.1665110241130705,7.230324171750727,n1
196,0.0008442509156868036,7.20126817554191,7.230324171750727,n1
197,0.00027888263395976445,7.247023951209144,7.230324171750727,n1
198,2.177282331979823e-05,7.234990307552415,7.230324171750727,n1
199,0.003616083363112983,7.290458050414197,7.230324171750727,n1
200,2.9598990820333783e-05,7.235764667207975,7.230324171750727,n1
201,0.0008753689300021193,7.200737537437204,7.230324171750727,n1
202,0.0002489706478834019,7.246102975503971,7.230324171750727,n1
203,0.009729597914286275,7.328962895963311,7.230324171750727,n1
204,0.0011933340886445107,7.264868839771197,7.230324171750727,n1
205,2.318282664388239e-06,7.228801580976951,7.230324171750727,n1
206,0.001418871140598234,7.192656265774973,7.230324171750727,n1
207,1.9391716248656736e-07,7.2298838114862995,7.230324171750727,n1
208,0.00467975684217908,7.298732920037617,7.230324171750727,n1
209,0.00016320045699105566,7.217549178326421,7.230324171750727,n1
210,0.0007085097170959358,7.256942017589486,7.230324171750727,n1
211,0.0029245886529176215,7.1762447056576,7.230324171750727,n1
212,8.352915122001014e-05,7.239463600136573,7.230324171750727,n1
213,1.3356787109757982e-05,7.226669477904485,7.230324171750727,n1
214,0.001061163953510278,7.262899683312486,7.230324171750727,n1
215,0.0005854845129897539,7.254520958995933,7.230324171750727,n1
216,0.002489920281643794,7.280223272761104,7.230324171750727,n1
217,0.0016260789675564785,7.270648841216905,7.230324171750727,n1
218,0.0003625798598262592,7.2112826418797775,7.230324171750727,n1
219,0.003309522132939153,7.287852618044184,7.230324171750727,n1
220,0.0002669596407122731,7.246663071368274,7.230324171750727,n1
221,0.0029218683940223592,7.1762698620795975,7.230324171750727,n1
222,0.0007723389660742314,7.258115158888183,7.230324171750727,n1
223,0.000273938247311961,7.213773091806749,7.230324171750727,n1
224,0.00032252549806915877,7.212365176843741,7.230324171750727,n1
225,0.0008687877052092313,7.200848966828467,7.230324171750727,n1
226,0.004068519112854716,7.294109115999779,7.230324171750727,n1
227,0.00027683854894506406,7.213685705807466,7.230324171750727,n1
228,0.0009688656288846193,7.261450778197377,7.230324171750727,n1
229,0.0002585321957038199,7.214245235352326,7.230324171750727,n1
230,0.0011440458326801518,7.1965004251711395,7.230324171750727,n1
231,0.002101038227477808,7.276161255290998,7.230324171750727,n1
232,0.00038362722448603473,7.21073776767836,7.230324171750727,n1
233,0.000509880366374759,7.252904702443666,7.230324171750727,n1
234,0.0006712074842050135,7.256231844054603,7.230324171750727,n1
235,0.005091900537102113,7.158966617580884,7.230324171750727,n1
236,2.6199408947472936e-05,7.235442707571396,7.230324171750727,n1
237,0.00496866661821211,7.300812941198151,7.230324171750727,n1
238,0.002357605693668397,7.278879353695277,7.230324171750727,n1
239,0.004147602550282277,7.29472605487756,7.230324171750727,n1
240,0.00010961772123953246,7.240794019946357,7.230324171750727,n1
241,0.00140123976750264,7.267757309042472,7.230324171750727,n1
242,0.0009118312577195598,7.200127627946517,7.230324171750727,n1
243,0.0009092206530008267,7.260477457691082,7.230324171750727,n1
244,0.0004463053898939525,7.251450112910684,7.230324171750727,n1
245,0.00229326786194253,7.182436095343937,7.230324171750727,n1
246,5.531123297814897e-05,7.22288701954184,7.230324171750727,n1
247,0.004452343006965642,7.297050051340026,7.230324171750727,n1
248,1.5426881337357626e-06,7.229082121778409,7.230324171750727,n1
249,5.73075230677908e-06,7.2279302727748345,7.230324171750727,n1
250,0.00019756527827129012,7.216268380123384,7.230324171750727,n1
0,4.795015843395284,1,3.1897524616712465,n2
1,0.0028981734805920614,3.2435871482644836,3.1897524616712465,n2
2,0.00015979277205405127,3.177111545088417,3.1897524616712465,n2
3,0.00011393060230522897,3.179078633758767,3.1897524616712465,n2
