Iteration,LogLikelihood
128,-3377.100295804188
129,-3386.366523362476
130,-3424.7702959357835
131,-3383.6829823054513
132,-3318.1905499209324
133,-3370.5913747449345
134,-3377.046410461797
135,-3331.5367786613224
136,-3342.85839874236
137,-3360.30839232673
138,-3409.1833725081624
139,-3418.7824465436724
140,-3416.7799683018175
141,-3412.894921623634
142,-3395.0677315788002
143,-3423.988098880938
144,-3398.7579734422407
145,-3389.3127844507685
146,-3364.4824959549946
147,-3317.9296410949783
148,-3361.874065481501
149,-3341.5119444886295
150,-3381.036535911983
151,-3419.049820022985
152,-3435.5954179142345
153,-3357.046386548145
154,-3375.7770153009455
155,-3425.9432728793313
156,-3425.5509048469276
157,-3351.1511407679286
158,-3479.1220331743575
159,-3385.1550665206028
160,-3397.7940706437817
161,-3425.761877557156
162,-3398.5322812797044
163,-3405.889249536607
164,-3441.5999168016156
165,-3379.006854553897
166,-3472.0204632548284
167,-3427.1623707365598
168,-3435.892582666983
169,-3437.1421098893165
170,-3409.103899557673
171,-3395.8466590574667
172,-3437.505005397437
173,-3371.314101934007
174,-3432.501919301436
175,-3392.564222290674
176,-3399.2249743529737
177,-3531.8755298093392
178,-3493.12653841648
179,-3451.335272712353
180,-3441.746889401767
181,-3583.697383829497
182,-3555.6358064947276
183,-3587.5603586387483
184,-3460.0889377870967
185,-3506.0738157372652
186,-3527.8991508437593
187,-3506.036683167894
188,-3481.7376776184956
189,-3538.3865407301546
190,-3436.364814435345
191,-3372.3228304199315
192,-3418.3917357388627
193,-3389.6136517250065
194,-3373.1451768915213
195,-3410.9106575750116
196,-3477.2514659846247
197,-3431.689167606629
198,-3446.4544304219667
199,-3501.944892410721
200,-3446.5325701552774
201,-3499.011338140901
202,-3474.614516853487
203,-3526.2050000844824
204,-3493.123606332299
205,-3500.176905506453
206,-3513.1572414673956
207,-3513.4047836096065
208,-3472.75286971448
209,-3485.843823540332
210,-3508.397194016919
211,-3531.02932916955
212,-3594.718534633901
213,-3597.249832204589
214,-3586.7368445437714
215,-3417.719205682788
216,-3401.368122408825
217,-3395.22817159874
218,-3423.9158980653933
219,-3365.0555161514058
220,-3469.163143330628
221,-3538.6345890664447
222,-3540.6195500469244
223,-3445.140210180914
224,-3474.643443218828
225,-3431.3510953181
226,-3403.311792667179
227,-3370.0954825554745
228,-3354.3840965422964
229,-3389.6478159931235
230,-3407.104570716423
231,-3387.434981483436
232,-3375.206233153396
233,-3390.024544402468
234,-3334.4133916350934
235,-3396.844847983884
236,-3418.9382906455394
237,-3407.2833095479355
238,-3427.729172675699
239,-3371.5064867261235
240,-3393.7310473046564
241,-3388.870926896817
242,-3357.205794944878
243,-3413.4548592486444
244,-3360.810243475748
245,-3360.839868756123
246,-3403.233835575125
247,-3374.5287027064437
248,-3329.0700990750215
249,-3384.0974174419334
250,-3360.7844851836076
