Iteration,LogLikelihood
138,-2153.2618955599614
139,-2173.237879057522
140,-2078.0397326077937
141,-2083.7265050344695
142,-2132.327849406667
143,-2120.3222533869534
144,-2104.05756524779
145,-2128.3386982353218
146,-2109.422590021909
147,-2132.468640970337
148,-2132.9348089254036
149,-2119.9978036165458
150,-2115.4438064043934
151,-2136.042022844453
152,-2053.9332972851626
153,-2083.534169725451
154,-2050.215323498407
155,-2075.4511003753855
156,-2075.940077153999
157,-2082.6149153054776
158,-2073.3427054120684
159,-2100.4884247277214
160,-2149.645518975336
161,-2061.282450787376
162,-2103.609818943549
163,-2125.210127363823
164,-2118.4891668290575
165,-2122.157238151114
166,-2095.432157645315
167,-2080.072105806935
168,-2054.3224117997634
169,-2053.1905396078396
170,-1996.4905788606156
171,-2037.4028849861852
172,-2044.565146764331
173,-2057.440559496763
174,-2035.783508393548
175,-2056.521073861844
176,-2168.2395758255425
177,-2125.1183137652315
178,-2177.8190683399266
179,-2122.502522300826
180,-2105.5231479096537
181,-2151.4398037773612
182,-2075.9103091525844
183,-2138.2423121893685
184,-2110.8351395759883
185,-2105.4331321944264
186,-2095.051324053391
187,-2103.1038499972856
188,-2109.5779867099945
189,-2126.668940091079
190,-2133.7900441089046
191,-2127.6540665343477
192,-2107.0026892831834
193,-2130.97488002754
194,-2203.2123743647107
195,-2249.771510096596
196,-2233.9340067370813
197,-2212.0464526680394
198,-2167.9398611757397
199,-2200.6808360353352
200,-2212.1139245464456
201,-2218.658327020027
202,-2197.795381165707
203,-2242.0883387424296
204,-2174.2827284494037
205,-2126.1768802474908
206,-2097.508900382153
207,-2109.5752754684254
208,-2110.2807079868808
209,-2108.411750450052
210,-2085.0008438838163
211,-2120.5228484043887
212,-2075.5252588963413
213,-2138.4684577289922
214,-2175.9361586441073
215,-2115.1796439066807
216,-2138.520565983421
217,-2158.3535634040027
218,-2137.1821809220532
219,-2149.6810588446574
220,-2151.510523389349
221,-2095.448423690395
222,-2149.6857316933733
223,-2161.104330897683
224,-2156.4505717918146
225,-2191.5788468535297
226,-2189.2461941039983
227,-2228.522368903411
228,-2203.123985527663
229,-2185.5108401322477
230,-2202.840092507965
231,-2168.1147642598476
232,-2152.671594557375
233,-2157.220009383572
234,-2164.399316227833
235,-2240.7956697473865
236,-2228.859419980831
237,-2201.9261569922937
238,-2216.1913595255055
239,-2242.6375402494477
240,-2228.409071276347
241,-2203.573280254491
242,-2158.305890491525
243,-2149.359315260424
244,-2152.113719744558
245,-2142.7955840914083
246,-2141.8472316250472
247,-2085.532771118038
248,-2117.704459540886
249,-2104.7047496843693
250,-2104.80008754522
