Iteration,Squared_error,LogLoss,Estimate
0,797.0491880374982,-0.6186792190970808,42.025009403007246
1,94.19054658140959,10.607979107931923,4.087768395024147
2,84.19697677484,13.773704645259805,4.617058762995268
3,73.27579857132848,17.02871555005358,5.232821404362772
4,71.5919678810333,17.51564852832356,5.331746134777715
5,92.01113630528823,11.316569471738969,4.200706275519963
6,96.76678595265504,9.755666512111521,3.9559387972490767
7,101.53139653221545,8.1335372053707,3.7166709215637415
8,95.76037284924675,10.090585957024485,4.007226915748677
9,99.97090861571611,8.671714517542268,3.7944044996400907
10,101.96547015928006,7.982581626590753,3.695154512808557
11,89.26807609968559,12.193301597380529,4.344771370566056
12,62.60149831235807,20.06418523818999,5.880838961371964
13,81.51835358468152,14.58936131184421,4.764198328170076
14,70.8277369044061,17.73553186936768,5.377028193308687
15,98.12038540656148,9.30109637152927,3.887376372945266
16,101.83849966366384,8.026794928473874,3.7014435117039266
17,87.36504963697949,12.792257025079273,4.446022541445946
18,94.82837910476897,10.398483367505278,4.054963425742074
19,110.46156395292581,4.906749652596849,3.2828801791378477
20,100.5999227278785,8.45561922935474,3.762998542193955
