Iteration,LogLikelihood
0,-13931.899102000005
1,-6311.21285811083
2,-4760.47522249121
3,-4723.065670630822
4,-3761.1432237214735
5,-2836.031212180019
6,-3419.976976929628
7,-2796.0880556770244
8,-2240.8309402798695
9,-2101.4612900465577
10,-2060.3735912869947
11,-1665.5700892245109
12,-1686.9302434847802
13,-1676.7877717912502
14,-1366.127625178595
15,-1620.025267253982
16,-644.1609083366667
17,-604.8975293193637
18,-916.0759253983191
19,-485.30583338405165
20,-792.5574213634485
21,-948.1955781388571
22,-656.5829235112551
23,-895.2270106651692
24,-610.5460608919406
25,-646.1536316472708
26,-489.72540562398365
27,-838.3524709252367
28,-601.3831968768419
29,-687.5074031322216
30,-702.6201593017435
31,-927.9281144728893
32,-689.9262374493543
33,-609.2023300469109
34,-503.1010321451631
35,-737.0223632471585
36,-811.4816808308295
37,-808.8592375640907
38,-820.3990273499234
39,-916.9885563987591
40,-542.1125946992203
41,-682.4991158839792
42,-709.7696815641897
43,-890.4391011198742
44,-731.6542233140269
45,-538.9991489371683
46,-868.1801617267954
47,-673.6368125173981
48,-905.1149934306429
49,-732.7203974775384
50,-783.8336792399226
51,-847.7712633526966
52,-655.6263681577569
53,-753.1885035862634
54,-629.9338414199373
55,-639.5032541144233
56,-847.8803222644075
57,-906.6799244913661
58,-817.9818901208182
59,-584.0096703416338
60,-708.7549257501086
61,-717.6798033711832
62,-824.2467374947978
63,-902.445624181947
64,-675.4485020702317
65,-778.1350523749837
66,-790.9421961197196
67,-898.4969920129076
68,-810.7232800635362
69,-883.0773806956306
70,-637.9388426244858
71,-670.8135444828563
72,-830.0011975058297
73,-787.0478302203267
74,-839.3406027650706
75,-449.9592558439032
76,-863.5909155648529
77,-915.8063621252845
78,-625.4796780029629
79,-922.6966829595974
80,-767.2753291701055
81,-805.9682160329647
82,-659.4477450638881
83,-749.7767682921517
84,-873.59182872961
85,-955.3535517619348
86,-829.8777038749363
87,-526.7339824810502
88,-948.4870765202717
89,-948.776176379657
90,-818.6018375715722
91,-795.4569261560025
92,-601.4058013033452
93,-905.9336374581169
94,-852.9883407270255
95,-980.4825676178252
96,-794.1146359506942
97,-552.7226860655461
98,-818.487212725137
99,-661.7390484865174
100,-888.3380242140746
101,-898.1025244852252
102,-950.4053725115195
103,-642.9235591590349
104,-881.1695429001519
105,-694.2412730646442
106,-719.8633687527257
107,-799.4225468767074
108,-848.357502214344
109,-953.1310301189511
110,-921.816556675279
111,-929.6463111740696
112,-803.3151470986415
113,-882.7142319437646
114,-842.7206836553448
115,-719.7880191061677
116,-436.16247818493866
117,-637.7843834123945
118,-798.6387414806818
119,-469.9925073985171
120,-815.1320710962059
121,-847.1075490082377
122,-791.7374114013817
123,-847.4061050378475
124,-843.4192171252297
125,-609.8979147904387
126,-746.0065370758948
127,-801.7047298068708
128,-871.7093308457922
129,-836.7664474829585
130,-593.559359342881
131,-614.5097391925918
132,-661.0086917018223
133,-816.8651219928239
134,-675.2561678357893
135,-465.7896352113373
136,-876.8049017905363
137,-552.2381849197337
138,-744.3444585719545
139,-719.2147957238707
140,-867.0624065403119
141,-665.970079061854
142,-729.2846080067227
143,-595.4492655956268
144,-879.135536897557
145,-780.2839008148171
146,-688.3144035811283
147,-606.7452449260826
148,-883.3365115148466
149,-663.5767107767114
150,-554.5003528417044
151,-866.0013696353278
152,-832.8244200343338
153,-629.928990963249
154,-649.0169994187232
155,-510.88028260423687
156,-743.4984196697158
157,-677.1200816891268
158,-836.5689714492358
159,-870.4115792754163
160,-838.163318782382
161,-482.26365535688274
162,-802.5645886276174
163,-926.215056269803
164,-847.024446414961
165,-804.1954500964182
166,-530.4003829535369
167,-592.417192280993
168,-684.4742921938913
169,-698.4200643052542
170,-642.4966518345697
171,-611.0122707157881
172,-864.2871952862076
173,-886.4662467168997
174,-668.048956382241
175,-808.4255493636773
176,-987.9954537667022
177,-929.8875680807943
178,-776.6178939676032
179,-645.0682683432526
180,-821.8151479499547
181,-400.1948215695862
182,-766.7147044534217
183,-560.6525549192547
184,-747.5771441126258
185,-654.224266972328
186,-618.8070439498017
187,-638.497470630295
188,-893.9254023851398
189,-593.2387745077035
190,-918.0470212504507
191,-617.7290602793032
192,-563.7247591658611
193,-885.5128662448817
194,-789.2389386890744
195,-682.2353740310517
196,-834.720037666206
197,-892.9888740200124
198,-959.1561072738092
199,-810.6377865008583
200,-940.6990469897452
201,-930.5642222304061
202,-526.1133944474633
203,-748.4488371294489
204,-842.1906126547149
205,-883.5703975472458
206,-866.1698541412353
207,-660.3838781737028
208,-881.5070257993887
209,-840.4171266983496
210,-793.504328704671
211,-875.925245937652
212,-673.7166538357488
213,-763.2324390051957
214,-486.8205191580971
215,-553.177843228809
216,-877.1612551089629
217,-611.8045222201159
218,-723.2687679161083
219,-819.5995414726525
220,-460.3524899130259
221,-646.086500445725
222,-851.1729829295384
223,-529.7351703942041
224,-937.5554697782615
225,-903.5428779188026
226,-742.555909617578
227,-854.4056604741974
228,-802.5195357809633
229,-860.2784475457375
230,-788.7408341427837
231,-950.7171959320161
232,-932.3587302938885
233,-848.9396914622043
234,-587.5316768378417
235,-462.3472739627259
236,-771.0301395683458
237,-455.1063437526028
238,-842.9238623931435
239,-683.9761328003276
240,-666.1708835762751
241,-792.9274622199653
242,-618.8645474268849
243,-523.529241802872
244,-432.6256104106342
245,-789.8117293190783
246,-850.3874079943986
247,-806.9970397449594
248,-686.6765794772792
249,-672.7906591718225
250,-762.3904665661709
