Iteration,LogLikelihood
0,-14254.1011422
1,-2138.7792396241293
2,-1867.3317335035454
3,-1731.1429012568756
4,-1688.6406666762155
5,-1541.9934677025237
6,-1465.0428251052704
7,-1367.3922902621657
8,-1356.7943539914472
9,-1264.2310722173916
10,-1200.6991561259347
11,-1229.7775706775144
12,-1167.8214879156567
13,-1140.0694964197464
14,-1117.0116615376708
15,-1057.9225571039701
16,-1048.9234149986737
17,-1047.6930965268498
18,-1071.0628734074187
19,-1046.3698347630009
20,-1050.9111977057382
21,-1065.8535527149338
22,-1076.0190300801582
23,-1100.7967402343543
24,-1090.1311004694162
25,-1098.1557238633713
26,-1099.1789115966553
27,-1090.8260748020232
28,-1093.4396765308684
29,-1108.4694800199493
30,-1094.0931251471052
31,-1106.4213739802626
32,-1052.5567064903628
33,-1007.9155221592221
34,-1028.3772911683518
35,-982.3963752746408
36,-1022.0464650257704
37,-1003.1074601454831
38,-1025.1401527195542
39,-1030.8202737517643
40,-1062.093569511592
41,-1036.3861575746996
42,-1032.4109934410405
43,-1100.8611970583527
44,-1091.0529024301804
45,-1067.8863874134033
46,-1083.5320296827003
47,-1091.8482144520208
48,-1055.8152779100449
49,-1052.0749793953155
50,-1015.8039025116616
51,-955.7012204465076
52,-1023.5412085888104
53,-1013.0274050861354
54,-1015.1780909493588
55,-1041.5925635221697
56,-998.8684737941776
57,-979.0508146606552
58,-939.7788016692124
59,-942.6655544667175
60,-908.2919539675044
61,-946.8341897679486
62,-918.9988178780089
63,-961.6590065477822
64,-955.9794726761935
65,-985.2820318291118
66,-983.7306407486237
67,-982.6237969941192
68,-992.1384369295494
69,-956.5982706451265
70,-1011.5587367976824
71,-996.2379368313121
72,-1010.331805911163
73,-1006.9387894265539
74,-1064.5311546937473
75,-1038.4195989889824
76,-948.2123390781032
77,-981.8505967547896
78,-1009.4613035804192
79,-1038.9562748010494
80,-1065.6014746754367
81,-1087.6684472222087
82,-1037.8246728379527
83,-1052.483884111024
84,-1029.16646736757
85,-1014.7358273845193
86,-951.8881394581296
87,-1011.1656501804107
88,-957.8199563662114
89,-1022.6066697737772
90,-986.378744469881
91,-1011.3715486580189
92,-997.9314229480926
93,-1021.8135246792447
94,-1017.4924324366356
95,-1001.3093267628433
96,-1012.8621637867323
97,-1059.1988752929576
98,-1010.8933905351936
99,-1005.1673029189668
100,-998.3021700987267
101,-981.1856869157966
102,-959.1055569373704
103,-948.2131618138743
104,-976.6706880879501
105,-943.3614212568086
106,-1003.7338463355494
107,-1034.2551990230436
108,-987.8663953527083
109,-973.5218154535085
110,-1014.8402699450614
111,-1002.286109480672
112,-981.4585611069544
113,-979.6489467373414
114,-1001.1064959724403
115,-1014.9261505155774
116,-983.606542817423
117,-948.6154488597521
118,-956.9135308227025
119,-946.8657392629963
120,-978.873921479053
121,-997.109365473247
122,-1008.7614475471424
123,-938.6827985104139
124,-919.2350567465909
125,-963.7660196965039
126,-889.6933897994265
127,-931.8184635602718
128,-922.0056985081185
129,-903.5191917002376
130,-889.7159061768058
131,-919.8021420901634
132,-880.3374600716267
133,-910.2561532457967
134,-907.5195791672795
