Iteration,LogLikelihood
0,-12131.754129053312
1,-4032.5329647052067
2,-4040.425499334014
3,-3958.759317426964
4,-3980.025370079983
5,-4002.1798018035906
6,-3994.6638621938337
7,-3937.661039321969
8,-3967.9596810281687
9,-3952.1770415243036
10,-4033.2721425680434
11,-3980.308352775923
12,-3952.811048366302
13,-3995.8851691915183
14,-3985.7688239291433
15,-3965.8529369705025
16,-3973.4680045435553
17,-3953.65089977395
18,-3955.9327607249325
19,-3944.3794788184814
20,-4027.6623249824156
21,-4028.7491794858265
22,-4006.9449189788916
23,-4034.428496488354
24,-4007.0491673766555
25,-4062.1254819806036
26,-4013.6274831422115
27,-3947.855735175289
28,-3943.167809189229
29,-4007.760709049452
30,-4012.3717072268932
31,-4056.8907708778297
32,-4032.258329444937
33,-4012.6347675204515
34,-4012.0562224702144
35,-4021.9745051185937
36,-4119.117687224767
37,-4006.5810183394824
38,-4007.729624622627
39,-3964.9695297578824
40,-3963.4460100692513
41,-4038.3271245659676
42,-3999.918159918829
43,-3985.6485922332613
44,-4039.3634975009036
45,-4003.1408609032223
46,-3997.779788824156
47,-4013.4095892812647
48,-4075.150241765546
49,-4064.1215994200256
50,-3963.635137783067
51,-3979.4079034856804
52,-3951.048950953318
53,-3936.471659985318
54,-3984.804971979213
55,-4011.275005440792
56,-4029.709823832302
57,-4068.3810743766776
58,-3959.128237021973
59,-3981.889587527003
60,-3992.0326214840425
61,-3996.8106469158615
62,-4026.5747858059044
63,-4016.4803765883617
64,-3990.7629265768023
65,-4022.5123406286566
66,-4004.352153082628
67,-4074.5570570240097
68,-4021.838320515086
69,-4030.1066468383488
70,-3999.640209175974
71,-4022.598745985938
72,-3948.6318288607276
73,-4006.7151807277123
74,-4026.5685283594808
75,-4020.497330487458
76,-4010.4979945210316
77,-3997.4687445810214
78,-3995.5562256040957
79,-3993.0053956500115
80,-3922.6601486624263
81,-3996.292402467785
82,-4000.809403169428
83,-4048.323012507287
84,-3972.283090682551
85,-3955.7836205580093
86,-3993.1365935368126
87,-3951.627636833863
88,-3945.261617710389
89,-3966.1922299152
90,-3931.018142137142
91,-3934.084984196227
92,-3915.383993817158
93,-3888.638845378383
94,-3942.4603949135953
95,-3953.111278895885
96,-3997.191973128439
97,-3960.5623464176842
98,-3983.213743088569
99,-3963.146321540322
100,-3992.056637116659
