Iteration,LogLikelihood
128,-1117.8190025607764
129,-1008.3107689298848
130,-1078.0046263520953
131,-982.6631768250894
132,-1008.4121710359614
133,-987.1018036208642
134,-1024.0594368379393
135,-1024.5896326913635
136,-1059.5583309438225
137,-1125.2971137484526
138,-1114.8672601349247
139,-1127.3763360994228
140,-1126.798420806208
141,-1164.274170046965
142,-1137.4578732555829
143,-1070.1609650066127
144,-999.4701087361942
145,-1073.527311320375
146,-1029.5502816082294
147,-1063.383132648412
148,-984.0373364872498
149,-1048.623431920159
150,-1026.3124619960213
151,-1057.515170650329
152,-987.721010668723
153,-1032.1408928314029
154,-1086.9929043147304
155,-1047.136921087864
156,-1080.1892528494063
157,-1034.8986617041019
158,-1035.991622267527
159,-1084.614041274005
160,-1028.290802071465
161,-1011.660350500273
162,-967.3314162041112
163,-1024.2707588553233
164,-1014.3204289698831
165,-1086.4136783036129
166,-1102.4557208893239
167,-1153.4009165600692
168,-1157.0184204828147
169,-1117.90263200231
170,-1071.0805324731614
171,-1084.9138103026203
172,-1017.7950515400734
173,-1104.2551659739443
174,-1111.0769106606422
175,-1059.6256066167275
176,-1094.8567825261184
177,-999.6018392367396
178,-1109.8899930680914
179,-1015.3116737711068
180,-1056.5088808801056
181,-1035.4172161144945
182,-1088.3029843916079
183,-1066.719858893966
184,-1075.9859520617497
185,-1028.5804876209736
186,-1059.0804533216065
187,-985.3664518760863
188,-1015.6851763290856
189,-1016.8927771979295
190,-1112.5091498577776
191,-1057.427650246029
192,-1075.0572378930847
193,-1069.8375436004194
194,-1108.469142141506
195,-1087.3581621236124
196,-1111.2334266210978
197,-1083.4311004623034
198,-1022.4709578598149
199,-997.7658888748423
200,-1152.4827071778354
201,-1054.425014259521
202,-1086.5505260786845
203,-1047.5193682830943
204,-1049.0899730223541
205,-1109.3784369408822
206,-1070.6474195755475
207,-1063.2201194053923
208,-1079.8816470407232
209,-1059.5996818636058
210,-1097.5050936764671
211,-1072.6747944814651
212,-1034.436555093783
213,-1051.0504731620176
214,-1097.62210355773
215,-1057.911698370832
216,-1015.1310492881894
217,-968.9324891204656
218,-1030.2481176780432
219,-1027.0239663890727
220,-1093.5107309661573
221,-1136.9148215611658
222,-1107.4781988192144
223,-961.3373638058614
224,-1038.0247362986502
225,-1070.4885836567141
226,-1126.7486972778026
227,-1194.7036806251726
228,-1146.3570002260758
229,-1203.2044741387392
230,-1137.3532105726736
231,-1081.3201538718622
232,-1067.982582410069
233,-1087.198060360999
234,-1080.6229142073805
235,-1080.5416524899165
236,-960.8796839741209
237,-973.7950254262977
238,-1057.2162932696442
239,-999.6121371929963
240,-1019.7179183837553
241,-1104.1402122594507
242,-1092.1647630023576
243,-1088.3911726957433
244,-1085.2616568269814
245,-1144.2579091714415
246,-1177.6484425663562
247,-1172.274808060426
248,-1145.2178291132534
249,-1100.6473895584747
250,-1095.8313285243903
