Iteration,Squared_error,LogLoss,Estimate
0,11.278524394124283,-8.490613804395666,11.895488633308396
1,19.679118943909057,41.534854709469776,4.101021894609926
2,12.261440248542712,62.26786069497835,5.0355032535455955
3,13.836397169637118,57.79580490282588,4.817406400742151
4,15.02138934425262,54.470757746496666,4.6613934783859
5,8.587610653596633,73.11973696562976,5.606674661006526
6,20.44249818465059,39.413871896361414,4.015799096674022
7,11.616969595840382,64.12144458338267,5.128769608172038
8,8.89879891930102,72.16729787340057,5.554051723711052
9,8.226422355521018,74.23562970203473,5.668963147829745
10,11.387578422381678,64.78524953865924,5.162588568387749
11,10.092574227667795,68.58018491997169,5.360255982550743
12,17.80408344943626,46.73380729704242,4.3176486640075655
13,16.295989444843578,50.91873109330566,4.500308060891251
14,16.984106117173972,49.007737421807796,4.415959434869498
15,14.24271855857421,56.65256322160384,4.763184549448682
16,17.045231336522868,48.83813199048814,4.408550106180474
17,16.019397092246752,51.6879478837632,4.53471329125363
18,11.733394655902822,63.78538483728578,5.111732887906109
19,9.00436020795359,71.84598448453717,5.5364105800406795
20,13.798154443992312,57.903596287819326,4.822550480964565
21,12.018933499965557,62.96347522519761,5.070303840012335
22,18.04898331661382,46.05500140976852,4.288727689026214
23,10.958481302508552,66.03328806125361,5.226777499545671
24,11.365717613164252,64.84862873317401,5.165829195996846
25,10.941811142141018,66.08194923618366,5.229296335328431
26,11.655507470883215,64.01014358364718,5.123120867856749
27,14.65935548212644,55.48380717449328,4.708383416732915
28,16.212004578198183,51.15222112926309,4.510723829322069
29,8.943775381015735,72.0302892628267,5.546522644317409
30,17.93019511206489,46.38424561093164,4.302731082467346
31,13.406457091113408,59.00968507497336,4.875654284615638
32,19.70950010856533,41.45051838504773,4.097598916865399
33,14.150262234758427,56.91238881770493,4.775453762411865
34,8.576478762249394,73.1539574413173,5.608574617251997
35,15.86710506602933,52.11180541470647,4.553783698384264
36,14.397972064898509,56.2166529577708,4.742671214489055
37,20.16916226614318,40.17380145466688,4.046128145714105
38,9.770912481549685,69.53726315295039,5.41129131080661
39,14.264261620049048,56.59204712413249,4.760331450412662
40,12.341261801431799,62.039361850025166,5.0241239851085755
41,14.046583289584131,57.20396747789926,4.789260022280915
42,11.288534728248804,65.07256866955737,5.177295719693484
43,16.36157739466745,50.736430376036466,4.492192521974237
44,14.490098906447248,55.95820901987568,4.730550939725716
45,11.093655662678078,65.6392026278803,5.206423206449754
46,12.175512324447599,62.51409324482495,5.047794515381048
47,14.603277159383193,55.64092853160328,4.715713746620148
48,9.496955940381948,70.35764545364479,5.455424043128576
49,11.557696773350019,64.29275116428883,5.137475920046163
50,4.766934845538279,85.75445527285379,6.353806058262348
51,14.78555032162037,55.13043562544803,4.691938847171639
52,12.103209399596896,62.721490103201276,5.058170479015802
53,18.372868143375847,45.15732390272594,4.25077881552051
54,7.596794656941526,76.21065206721693,5.78090885432919
55,13.702274966985547,58.17399504589482,4.835478785713737
56,13.26497729538571,59.41016884800105,4.8950255400330684
57,13.110520802951985,59.848010849415715,4.916291877295447
58,9.001073979315208,71.85597418777435,5.536958202158897
59,9.717266719601314,69.6975179615603,5.419884120616657
60,16.3251611701522,50.83764414119997,4.49669647852988
61,10.201717618255458,68.25686843952383,5.343124416588412
62,18.46962747465527,44.889139793003565,4.239506744548244
63,11.731516665280832,63.79080123492244,5.1120070257313195
64,12.966997073553896,60.255470515390584,4.9361655087352805
65,14.963344931813946,54.63303296339153,4.668888890610713
66,15.171010324762822,54.052702071021095,4.642139077228109
67,11.324424010618346,64.96840565304232,5.171959039006356
68,17.258822641588115,48.245620460361394,4.382763276451441
69,11.228743998701598,65.24623125570258,5.186205382859734
70,13.448474785422619,58.890848735825436,4.869920975936196
71,8.504550765529396,73.37532794443086,5.620880900531704
72,14.841185648286935,54.97473237538811,4.6847112501138355
73,18.069512909153527,45.99810095335247,4.286312225303411
74,9.036792036528723,71.74744066058763,5.531011441423158
75,17.408124155240774,47.831567703511865,4.364832775518177
76,13.94762786469201,57.482480301241274,4.802484884964485
77,14.784620671055238,55.133037828955764,4.6920597336767
78,10.260218646506365,68.08385749217314,5.333979587741625
79,12.53282327198966,61.491891799488435,4.996964419058414
80,11.324068589893297,64.96943692255616,5.172011848025305
81,9.945910172259525,69.01577518409077,5.383423482164076
82,12.368158989176305,61.9624156627179,5.020297846859597
83,11.071902979214117,65.70256103274873,5.209690277309248
84,7.665494932081214,75.99316797991742,5.768474170885807
85,3.2681253219579527,91.55420641359511,6.729341485345588
86,14.845491448170595,54.96268416618547,4.684152447986649
87,9.969432020663017,68.94582709652053,5.379696454313807
88,16.953925448193697,49.09148780591367,4.419622718813904
89,15.462843233977265,53.23822939146263,4.6048550018222985
90,10.716165782716027,66.74198375580998,5.2635816672326605
91,11.104175357998924,65.60857025292552,5.204844385409241
92,9.895423573163564,69.16602563839491,5.391437974888947
93,4.100492770749663,88.24094369749483,6.51216984283261
94,11.067308533185853,65.71594601425178,5.210380735019923
95,17.207038582057752,48.38925244745797,4.389000433083171
96,7.762637469672871,75.6865063153723,5.750986179935355
97,12.11983109366138,62.6737947097646,5.055782414889513
98,10.990524272590251,65.93979081504934,5.221941230447388
99,15.454836970353567,53.2605583695798,4.605873151062552
100,10.626650117757656,67.0045473576787,5.27728288408776
101,17.034524323503074,48.867839539528184,4.409847002035217
102,13.027326672976441,60.08412352746657,4.927798379547789
103,6.8049995283295885,78.75685659891181,5.928497791628116
104,7.06229887394198,77.9210247173532,5.879638581153529
105,9.802126132233878,69.44410490514835,5.4063024592738875
106,4.66231608043765,86.13668815757279,6.37789749374656
107,5.680632153375418,82.52289067260195,6.15372951666698
108,6.725351921839782,79.01736490743993,5.943808845121267
109,7.779383155854603,75.63374364639243,5.747982634037617
110,12.251019042965408,62.297709287010164,5.036991618832723
111,7.62607991059213,76.11788142792223,5.775601404975751
112,10.05576099487911,68.68939697419003,5.366055202177126
113,16.369851019565335,50.71343657325593,4.491169939479917
114,10.383513136086234,67.71986798973813,5.314791287655546
115,13.801594571191908,57.89389850667631,4.822087453302094
116,10.174164207558166,68.33842389047899,5.347440623546038
117,10.208408203975807,68.23707164137643,5.3420772246112955
118,12.467240660391115,61.679182368005385,5.006239197055397
119,12.305532842883016,62.14161258086922,5.029212900733333
120,16.945801866463803,49.11403134853414,4.420609303697798
121,8.685553149473122,72.81910567913076,5.590010940651502
122,16.011185877293993,51.710795054312854,4.535739203007172
123,8.694144827447975,72.79277226163693,5.5885536643789315
124,8.452996662278599,73.53427132380843,5.629733426730733
125,18.290058572749434,45.38683916359005,4.260449389387328
126,14.96848065585207,54.6186728195959,4.668225116850526
127,12.13341558309375,62.63482203764286,5.053831926374113
128,6.432659893279543,79.9823217384429,6.000868301223415
129,10.252085897213142,68.10789743915514,5.335249328812329
130,8.32072958952568,73.94313595423075,5.6525697059439635
131,14.07257328717047,57.1308535218643,4.785794328853742
132,12.328754698673418,62.07515015202166,5.025904546754163
133,12.732300595564654,60.9230930307572,4.968902252176822
134,14.938099895369279,54.70362748602301,4.672153377704603
135,15.909763440619669,51.993054184421645,4.548432711886646
136,7.1682749725877235,77.5792104701607,5.859773756595279
137,17.674425971853353,47.09322686294859,4.33304086100102
138,11.61535120464336,64.12612000029326,5.129007030856959
139,8.007471261568657,74.91793794754625,5.707389631915351
140,13.959488124144864,57.44908780536322,4.800897355761673
141,12.090670455699145,62.75747694662872,5.059973053487227
142,12.853467785220763,60.5782080950064,4.951963866289713
143,7.040979563832703,77.98995669927864,5.883652774003041
144,12.80695020518858,60.71055986504321,4.958457240485728
145,14.641873989994682,55.532781093004246,4.71066701970067
146,11.402437948610997,64.74218060475512,5.160387580413938
147,12.723916285119596,60.9469747177399,4.970077299689095
148,13.257099259091696,59.43248491486317,4.896107221084868
149,17.148251094681942,48.552324056196994,4.396092506981416
150,12.379099338086565,61.93112521326538,5.018742767204285
151,15.923481424627452,51.954870613590806,4.54671347844784
152,11.316175862921552,64.99233948914663,5.173184776508323
153,9.906866675102789,69.13195650534261,5.389619651704581
154,11.770345368649533,63.678842619301676,5.106343499683763
155,11.497088007033675,64.46807253968915,5.146401578931513
156,16.713235741714186,49.759587132903164,4.448954743711037
157,12.501157355867536,61.58230522130596,5.001439616391041
158,15.705603525841775,52.561573668163646,4.57410760404978
159,12.88137091887962,60.49884989043216,4.948074513662835
160,11.345805544564303,64.90637653563861,5.168783657211384
161,12.608417210850233,61.27618794362211,4.986303881196993
162,11.267403902751754,65.13392474071576,5.180441809105925
163,14.302488472490657,56.48468818750457,4.755274097952991
164,15.678331346670209,52.6375542855202,4.577549923633918
165,14.563730182405065,55.751766377435395,4.720891632299354
166,10.467570918997133,67.4722016291272,5.301774629609092
167,5.55798026682208,82.94661267414305,6.179600286593429
168,11.36076161726168,64.86300017350119,5.166564301820313
169,11.28967064375923,65.06927096447006,5.177126680924063
170,6.466790596376976,79.86916105545286,5.994148676611052
171,15.262214002110596,53.79803400157347,4.630448825698909
172,20.439424739059444,39.42242012031582,4.016138991750886
173,16.794508273322727,49.5339529378585,4.439026863802473
174,16.734936174616568,49.69933670363625,4.446301560568075
175,13.396778500404487,59.03706505484769,4.876976199589619
176,16.804695394811315,49.50567378477026,4.437784147486218
177,13.749874239850023,58.03972849355099,4.829054907357896
178,14.829908642576472,55.00628843212767,4.686175152196043
179,4.096133385108591,88.25764123771953,6.513246537948777
180,15.67729240020439,52.64044897851973,4.577681119590393
181,10.320953653140268,67.90444809102657,5.3245130863309
182,10.822670152799397,66.43012857790788,5.24735450255475
183,13.034503703501187,60.06374655797273,4.92680428579925
184,10.478256012194068,67.44074716352678,5.300123753147287
185,8.797949730146172,72.47509316283164,5.571003391577579
186,16.8801340064372,49.29627840192029,4.428593168241086
187,12.864592792699053,60.54656505844281,4.950412671931781
188,11.409865297170096,64.72065677379418,5.159287981643993
189,16.837020615098073,49.415944216859465,4.433843319531156
190,12.554680309204535,61.42950440442752,4.993878762322124
191,13.014101881882842,60.121675187466245,4.929630868792047
192,12.281542567420251,62.21029420125625,5.032634009264197
193,11.19088703505518,65.35627155464199,5.191858873851098
194,14.013054590375692,57.29831073358709,4.793735720062295
195,14.767871562946327,55.179923127400755,4.694238344462762
196,12.921285870139917,60.385370336420515,4.94251817737859
197,17.58640084443005,47.337260434008954,4.343522899659258
198,12.057034468709116,62.85404131311216,5.064813120260364
199,4.954690995315075,85.07528797544862,6.31122367409143
200,10.359003855090963,67.79215573105412,5.318596552787774
201,13.06352650755025,59.981360494300276,4.922787112437424
202,15.559239277167073,52.969452201431395,4.592617035333923
203,17.504841488178904,47.5633875860887,4.353258432200655
204,13.827033419568235,57.822194523856346,4.818665273406784
205,14.544782120624316,55.80488208271308,4.723374993047244
206,15.492922215947493,53.154348477001825,4.601032238476977
207,10.007662052215313,68.83221317607313,5.373648288346941
208,12.150995997915782,62.58439547712758,5.051309314959577
209,9.788710326525747,69.48413717926206,5.408445721442071
210,13.551254210628898,58.600355426811234,4.855934372196502
211,15.028580963937237,54.45065578107216,4.660465816541244
212,8.105359438444351,74.61232477450274,5.690145897557144
213,15.691857030205872,52.59987046108481,4.575842325502714
214,12.274806523834883,62.2295824390389,5.033595196501353
215,11.270662636867224,65.12446126826286,5.179956436119177
216,9.556207590416216,70.17978572451878,5.445825563914769
217,6.2640990837823525,80.54376306483734,6.03431896509744
218,10.384439030871109,67.7171378125605,5.314647623044042
219,13.064809228367245,59.977719840209375,4.922609668456915
220,11.772991929555822,63.67121374194765,5.105957814563998
221,14.380011452190537,56.26705707061864,4.745038638192805
222,17.65061827880932,47.15922742989832,4.335873302730151
223,17.350432356005044,47.991552283404346,4.371752174432358
224,17.9283886267897,46.38925274553679,4.302944398187599
225,7.892795044125043,75.27716602890541,5.72772532536008
226,17.150704967443907,48.54551689903389,4.395796230900345
227,15.362397381787757,53.51842879242053,4.617647764659453
228,15.186312837159607,54.009964372927364,4.640175192381838
229,7.451461821545411,76.67244019324414,5.8074006087275105
230,11.576324955424528,64.23889724740752,5.134737311608252
231,11.296920126211205,65.04822617934663,5.1760480653938945
232,9.609672680929467,70.01950047542664,5.437189987219809
233,9.242715548817104,71.12360104914431,5.496953720484486
234,15.163997460733759,54.07228914131918,4.643039421007341
235,14.551239287203405,55.786780437166534,4.722528525735828
236,18.815534933441082,43.93029684059672,4.199449452945897
237,8.301259177844942,74.00345639024714,5.655946609976629
238,11.139971936545939,65.50437296706401,5.199477543775093
239,6.699148636651996,79.10325908794965,5.948865832665575
240,11.765476572478805,63.69287796405528,5.107053145935224
241,5.740312384766161,82.31773196568369,6.141242290675479
242,17.051758191730983,48.820022947887146,4.407759735239512
243,7.932807268196959,75.15167667627868,5.720613224328217
244,12.49331904020786,61.604690574456015,5.00254824411505
245,20.082914300287946,40.4134674012525,4.055740725719329
246,8.638973178301967,72.96198041096578,5.5979241731396785
247,12.483027958435715,61.63408388293619,5.004004311857748
248,11.143636256061933,65.49371019381418,5.198928653441737
249,10.454048057104647,67.51201880888503,5.303865157630805
250,16.183844424294477,51.230524806628516,4.514222277008969
251,12.586560336852209,61.338536252932414,4.989382926676841
252,9.506513399091308,70.32893992335975,5.453873760077237
253,15.00286687356416,54.522535367773585,4.663783753061422
254,17.72706524670681,46.947302930097656,4.326785041032651
255,12.182998820315676,62.49262957007654,5.046721914308899
256,15.138788152815458,54.14270529308777,4.6462776285949445
257,11.10031601114218,65.61980770532894,5.205423518527839
258,10.957893470833369,66.03500374524711,5.226866287413582
259,15.10093162692199,54.248466348507094,4.651145476072074
260,9.794453038993668,69.4669997214646,5.407528106122446
261,11.483047921024012,64.50870834093442,5.14847257127889
262,10.236391561351137,68.15429979386263,5.33770106158995
263,11.803619705173778,63.58294767750159,5.101497557849202
264,12.525379235977374,61.51314321882983,4.99801594142557
265,9.99597286472873,68.86694218201988,5.3754963433180185
266,18.520748599822458,44.747445687925904,4.233563260020294
267,15.893423712010216,52.03853794240233,4.5504814881458895
268,9.521175995752534,70.28491345587705,5.451496903941971
269,18.727401488727143,44.174620513094304,4.209620412499976
