Iteration,Squared_error,Estimate,Actual, Queue
0,48.26049572886187,1,7.946977452738843,n1
1,1.9339011577110237,6.55632970520857,7.946977452738843,n1
2,0.9093461298230344,6.9933810340044635,7.946977452738843,n1
3,0.7662493584259478,7.071620749202538,7.946977452738843,n1
4,0.8660156536694456,7.01637783224169,7.946977452738843,n1
5,1.2987308829341817,6.807358708186885,7.946977452738843,n1
6,0.8303251737150544,7.035755650039273,7.946977452738843,n1
7,0.6090995240423386,7.166529168710786,7.946977452738843,n1
8,0.8052012459155012,7.049647387536801,7.946977452738843,n1
9,1.5107826257031254,6.717838475363573,7.946977452738843,n1
10,0.5716809317636542,7.1908816044737875,7.946977452738843,n1
11,0.849524542320022,7.02528089620843,7.946977452738843,n1
12,0.9456061390327227,6.974554633676722,7.946977452738843,n1
13,0.6784745963722144,7.123281758703592,7.946977452738843,n1
14,0.9636015863828339,6.96534534936058,7.946977452738843,n1
15,1.1126848781704093,6.892138660235264,7.946977452738843,n1
16,0.9305540276524866,6.982325169450981,7.946977452738843,n1
17,1.1893364364446708,6.856410427542927,7.946977452738843,n1
18,0.7602326395691106,7.075064246296189,7.946977452738843,n1
19,1.1218867633058585,6.887785891544241,7.946977452738843,n1
20,0.7919393265228166,7.0570677233152255,7.946977452738843,n1
21,0.9548968746855625,6.969789203379713,7.946977452738843,n1
22,0.7106525511003503,7.103975346513509,7.946977452738843,n1
23,0.8041010838090301,7.050260616826285,7.946977452738843,n1
24,0.9854281244665745,6.954290128116143,7.946977452738843,n1
25,0.623699483376484,7.157230984955363,7.946977452738843,n1
26,0.5103975511909334,7.23255632259855,7.946977452738843,n1
27,0.5693162249615072,7.19244698618265,7.946977452738843,n1
28,0.9617248196882082,6.966301757267497,7.946977452738843,n1
29,1.2404605776896835,6.833217793885245,7.946977452738843,n1
30,0.6379831197488401,7.148238997580435,7.946977452738843,n1
31,1.200747688680938,6.851191119240867,7.946977452738843,n1
32,0.7833350463640795,7.0619152818355335,7.946977452738843,n1
33,0.754564805650222,7.078320555195157,7.946977452738843,n1
34,1.1607527485323403,6.869595093252509,7.946977452738843,n1
35,1.0371255303411853,6.928583849881291,7.946977452738843,n1
36,1.021082946451192,6.936490962749397,7.946977452738843,n1
37,0.9977335973823381,6.948111296848907,7.946977452738843,n1
38,0.8977777512268946,6.9994661065129025,7.946977452738843,n1
39,0.4883228888967211,7.248176416036177,7.946977452738843,n1
40,0.5283741922829363,7.2200839307681655,7.946977452738843,n1
41,0.47390438461997614,7.258570316939122,7.946977452738843,n1
42,0.7288261886894206,7.093264275676769,7.946977452738843,n1
43,0.9022879429985714,6.997089068243817,7.946977452738843,n1
