Iteration,LogLikelihood
0,-33770.0647301
1,-6692.665053845136
2,-6661.784809467562
3,-6724.217891402801
4,-6735.204717764786
5,-6789.760184705487
6,-3872.75081783132
7,-3843.566185199037
8,-3782.2318085969173
9,-3793.438153173633
10,-3706.6876778635983
11,-3745.3205237734933
12,-3774.1570953899377
13,-3813.0488580138804
14,-3828.034900976466
15,-3765.7840902136477
16,-3816.651250791771
17,-3826.453978562657
18,-3832.8537643483155
19,-3823.485799975119
20,-3829.514750259777
21,-3782.83253432011
22,-3861.0054814281834
23,-3761.035056393091
24,-3792.0545923110035
25,-3772.522626014195
26,-3727.614220777251
27,-3745.5929542592794
28,-3807.094996874301
29,-3840.9958260134504
30,-3749.449980713814
31,-3723.608892754407
32,-3737.974260567642
33,-3762.555041030469
34,-3794.5794563164563
35,-3791.847257748075
36,-3842.147489107687
37,-3813.3887427840054
38,-3764.5066029379677
39,-3756.116948011482
40,-3785.04048449614
41,-3759.911793812225
42,-3741.205977264351
43,-3784.273724074076
44,-3709.625673278575
45,-3718.7348185640244
46,-3658.332905967539
47,-3615.146432920758
48,-3736.0163930965173
49,-3708.037769645084
50,-3743.004761781621
51,-3809.8290664288616
52,-3727.458532600546
53,-3697.3148298164297
54,-3751.4392049429316
55,-3771.971959337246
56,-3772.778936220109
57,-3781.806807275211
58,-3740.658671174611
59,-3753.845286897778
60,-3768.9456420102683
61,-3785.0268189082026
62,-3823.79291243114
63,-3893.6550254503277
64,-3805.3568737158557
65,-3853.183236819097
66,-3864.9176954630802
67,-3843.058338932907
68,-3879.443442629764
69,-3917.45961911441
70,-3777.9219878269496
71,-3785.7885630901624
72,-3748.6374259474724
73,-3716.522067641908
74,-3746.989448599903
75,-3778.6877383870433
76,-3806.1656273284852
77,-3797.9126243934516
78,-3670.1352350083253
79,-3697.4273985805908
80,-3698.5828706939037
81,-3761.459038281712
82,-3738.662896882225
83,-3759.6958249775853
84,-3724.119053955785
85,-3731.122910376737
86,-3731.651976398499
87,-3733.5126526790013
88,-3738.487398881134
89,-3803.7376421669546
90,-3818.1552234835503
91,-3862.5788692710357
92,-3851.2834090864803
93,-3773.3702437693314
94,-3816.603875660182
95,-3837.7139621825827
96,-3789.284004294869
97,-3815.269410804294
98,-3761.09404802503
99,-3636.6773687402747
100,-3752.6115645112955
101,-3708.351536477641
102,-3764.8074258431725
103,-3672.2667397363157
104,-3720.4136472411265
105,-3762.3536433022423
106,-3728.736206634678
107,-3790.877292641628
108,-3782.1689409195915
109,-3760.9533778509895
110,-3712.858733195565
111,-3769.072954002451
112,-3717.563108164015
113,-3701.4485572425074
114,-3722.119305813132
115,-3752.512704710278
116,-3805.450366649935
117,-3792.001758914922
118,-3750.154895214265
119,-3779.5137014724496
120,-3760.9731628520044
121,-3770.638908046186
122,-3757.99093607475
123,-3802.090188136748
124,-3829.962268403755
125,-3815.8327092283703
126,-3894.7018880636015
127,-3841.9643739699454
128,-3866.444867332603
129,-3900.0447112412535
130,-3897.0901267560216
131,-3810.58103731373
132,-3815.7729501739254
133,-3894.7501720628984
134,-3909.533667382627
135,-3790.0073478091663
136,-3796.2458718947178
137,-3725.6883500772497
138,-3668.453689988002
139,-3742.929698164636
140,-3752.2614605021035
141,-3753.989505057628
142,-3792.711174647
143,-3715.2208814453766
144,-3744.631782905656
145,-3760.7379731105057
146,-3772.7385577620207
147,-3773.647580011691
148,-3851.281991087424
149,-3778.4744248476522
150,-3700.5928345339225
151,-3705.476877855949
152,-3740.8654046245706
153,-3745.8809887633147
154,-3766.426232320521
155,-3789.782065880037
156,-3801.9119418299892
157,-3864.5099006562114
158,-3837.480275795599
159,-3757.3335644086296
160,-3741.4598394308414
161,-3712.306605600141
162,-3661.832389665785
163,-3773.3791234261644
164,-3687.727293803606
165,-3739.4037394135776
166,-3773.050790853595
167,-3753.489476199437
168,-3742.9063867288096
169,-3706.8230171629266
170,-3711.0642316894373
171,-3698.593552786827
172,-3730.2254069913724
173,-3746.5369403602745
174,-3813.069347771542
175,-3789.7684029617867
176,-3775.383251015892
177,-3780.708521651054
178,-3836.729708016823
179,-3823.568824552021
180,-3760.1235342146206
181,-3789.5692487482456
