Iteration,LogLikelihood
0,-12920.307815099992
1,-1850.392131686073
2,-1456.7852255742127
3,-1139.2565632225537
4,-869.9996589643234
5,-740.9195776294263
6,-661.5782002068254
7,-568.8577089137867
8,-550.0089072335138
9,-539.8030392208063
10,-499.5368318373054
11,-508.81579996310836
12,-522.0372851271371
13,-516.6582567084929
14,-491.2783442853229
15,-497.47681038037
16,-474.9377315747249
17,-484.2739617152081
18,-517.5944544754739
19,-524.2723238563597
20,-481.5444356257185
21,-455.22279548396455
22,-495.7965530972722
23,-508.5906114064834
24,-491.13635238306233
25,-472.20083693180095
26,-463.1509432924396
27,-446.16881557945067
28,-461.96689944421666
29,-469.9906466391974
30,-491.48392706720074
31,-495.516168827442
32,-458.6986750073695
33,-490.5073013102642
34,-471.25062612634645
35,-476.25273023068894
36,-503.7171922289773
37,-463.6888610765044
38,-434.8970071803068
39,-485.572083816111
40,-482.29653592246007
41,-487.92666810573974
42,-493.55534652121537
43,-444.38887853444953
44,-459.78760820562445
45,-456.30168944326056
46,-473.08027693164547
47,-442.50939040140383
48,-471.53662016623844
49,-504.63376111647096
50,-448.8552088087065
51,-454.0532864004441
52,-436.32472460359827
53,-462.1600875586481
54,-466.3909108239376
55,-456.8617371941532
56,-440.74937163692243
57,-432.94577985248634
58,-457.089043319618
59,-440.29413700745147
60,-439.3517135987579
61,-468.79659581612157
62,-458.7051791694064
63,-474.5993312118561
64,-459.46707429283185
65,-470.6236987974927
66,-464.20493567166386
67,-462.10401894601614
68,-449.13270393268795
69,-455.83367709168897
70,-474.96364377284397
71,-478.7707649854865
72,-436.9892939558405
73,-466.3395945553957
74,-467.461999801949
75,-512.257373415653
76,-492.3297214203503
77,-486.0237459853248
78,-470.47867844886093
79,-471.2401266185227
80,-487.0935255897357
81,-479.20918020793874
82,-501.9565215899494
83,-520.2470247708501
84,-487.2464600648933
85,-489.3639741941688
86,-451.9183729864777
87,-452.19061478560457
88,-460.7455927431505
89,-425.66226077880026
90,-452.83972771332606
91,-434.1874833476526
92,-462.8331446267813
93,-469.5109815371933
94,-467.27616244574176
95,-468.04247986847986
96,-476.5678076284978
97,-448.66856183742766
98,-451.8474111376505
99,-416.5112584623264
100,-429.9688677430661
101,-450.5924797484412
102,-439.32792124540026
103,-470.64758688971244
104,-501.2980320110695
105,-471.9089276846637
106,-445.06229554374374
107,-454.2570729127783
108,-459.25765323944927
109,-491.159956602476
110,-493.58256339299965
111,-474.5308902778786
112,-458.8434713334897
113,-461.1244726699771
114,-479.0381622254731
115,-484.3143688925737
116,-499.61368471623564
117,-455.64423884382677
118,-462.7190555165147
119,-458.2774180865713
120,-455.10750587218274
121,-458.9788567804485
122,-468.0664469435053
123,-487.79112144497265
124,-472.2914367672288
125,-479.3682775757617
126,-458.4189867667477
127,-477.26764383568684
128,-485.11912525487605
129,-463.9856028927942
130,-453.65101966537736
131,-485.9823533745358
132,-497.69900300399024
133,-485.2430230504789
134,-459.56327883026756
135,-483.32523937125393
136,-485.6253040958702
137,-487.29914287989266
138,-504.3339818446598
139,-505.13362535667886
140,-474.16707190691784
141,-478.0710963657381
142,-437.9936057368619
143,-493.01881336536894
144,-446.0056493439994
145,-453.876884566786
146,-487.4039817104874
147,-459.49431605521136
148,-454.78463029873285
149,-468.4142745193601
150,-467.96187294814945
151,-425.7834015718304
152,-422.51321566901674
153,-444.63804745121604
154,-454.07887863089286
155,-452.55643797902815
156,-454.677502062136
157,-483.7216789831882
158,-447.9132089371017
159,-492.8544538866564
160,-423.2559331345882
161,-471.30362986354453
162,-451.54330789662777
163,-509.53921226264106
164,-480.34047923401283
165,-477.25029538992317
166,-462.38304430329515
167,-438.057323564719
168,-468.0269888528087
169,-450.7003266805841
170,-472.1909766087524
171,-465.80413545017393
172,-449.661736823605
173,-425.1438697386876
174,-440.65225410014943
175,-458.1135251855055
176,-457.2518465731731
177,-430.40611609085875
178,-425.4378130319383
179,-407.23023915225167
180,-445.1400445592966
181,-461.26615273984476
182,-476.3389292673136
183,-460.93566538923835
184,-431.57761914926266
185,-461.1155379182105
186,-451.27925472345146
187,-478.20647904933116
188,-464.8800332588713
189,-455.6959285110145
190,-470.8888338125797
191,-468.6215758707102
192,-497.8994959250117
193,-462.94234774359313
194,-483.7248366462386
195,-471.3199064679475
196,-446.89172435935427
197,-443.73401122792575
198,-460.1482216351179
199,-458.54306958045515
200,-474.10245404580394
201,-480.2880092304804
202,-500.3181317375718
203,-457.93398826749717
204,-512.3508868048087
205,-475.3597151432655
206,-495.3829082556664
207,-502.7752895676906
208,-461.6016297266632
209,-474.40050967402647
210,-497.51867385983576
211,-457.5451536844665
212,-473.20823297338643
213,-461.2561339421849
214,-414.78112561565445
215,-476.5726911903703
216,-444.05590600866276
217,-457.9869631000091
218,-451.12974357588837
219,-450.41916330125093
220,-481.609459187605
221,-489.1657818934683
222,-490.16725914496294
223,-481.07013330209486
224,-455.05494424416304
225,-459.8050941455788
226,-475.6752926743836
227,-462.2769826960604
228,-428.8778833825131
229,-439.8253258595523
230,-495.71513916396555
231,-482.6422862333103
232,-452.7972947472729
233,-479.58307229452
234,-430.8529655153618
235,-461.0231864336829
236,-424.41191286301466
237,-466.24887030351863
238,-464.45249723882307
239,-426.14567504792694
240,-437.0372271789205
241,-456.81894939703966
242,-461.1044696149977
243,-457.5441624591757
244,-464.4813271047983
245,-474.1023248669659
246,-479.0912492453665
247,-452.30987585159403
248,-436.30336624944675
249,-481.666943787489
250,-452.65291292526774
