Iteration,Squared_error,LogLoss,Estimate
0,1.8147422355509827e-09,-1829.9601592451777,0.06830749804496292
1,2.112761221918436e-07,-459.7061062328348,0.06872454607755762
2,4.145439321555207e-08,-460.17268344962,0.06846850177312049
3,3.159632262405337e-08,-460.21988554869955,0.06844265179808376
4,4.753944284722383e-08,-460.9448314750138,0.06804686283696888
5,3.048914725435462e-08,-460.8650883626568,0.06809028683558552
6,4.544390909939169e-08,-460.15520902439624,0.06847807402389862
7,1.03546280621639e-07,-459.95710862904906,0.06858668433244063
8,5.8049287853728764e-08,-460.9869029138811,0.06802396405528409
9,2.4375250826682585e-07,-459.6441619937383,0.06875861123513366
10,4.149375830461199e-07,-459.3709613719475,0.06890905474302934
11,4.641946560237883e-07,-459.3035685311119,0.06894621657556241
12,1.130773731757714e-07,-459.9307146862322,0.06860116804571027
13,1.5508046332151983e-07,-459.8259266288007,0.06865870082242892
14,2.399194189400655e-07,-459.6512472756753,0.06875471395241858
15,1.2742151750365817e-09,-460.4796012000458,0.0683005944041697
16,3.1813931731673503e-06,-463.85441157167463,0.06648125221986906
17,9.398418489661629e-08,-461.10756974242435,0.06795832985180594
18,7.081800463918984e-08,-461.033186214721,0.06799878172891519
19,3.0689407651821315e-07,-461.56348014504687,0.06771091804035562
20,5.311561459648373e-07,-461.8866379042214,0.06753609365279149
21,4.448763613588145e-06,-464.4680487984556,0.06615568901453624
22,2.494929717348414e-07,-461.4629321300637,0.06776540553907019
23,9.784880637738395e-10,-460.60223886904066,0.06823361745961815
24,6.693991148235052e-07,-459.05570469814796,0.06908306639927961
25,1.4401966255466627e-07,-459.8519700013914,0.06864439747949279
26,3.441591948641635e-07,-459.4753193352618,0.06885154908220877
27,7.099861723358409e-07,-459.0114928784523,0.06910750502553493
28,6.215634083807005e-07,-459.1095920655621,0.06905329118112406
29,2.323012088483461e-07,-459.66550045975816,0.06874687461061299
30,3.603525166160205e-07,-459.4505531681858,0.06886519194543389
31,7.881495383634613e-08,-460.03193794046854,0.06854563826457333
32,5.246635864515122e-09,-460.412384292484,0.06833733191873682
33,1.0191934153497806e-06,-462.40734400315705,0.06725534715750846
34,9.249375080019163e-07,-462.3185083287329,0.06730316153897432
35,1.238197004590214e-07,-461.19094242674936,0.0679130180175067
36,9.524446854692883e-07,-462.3448769057126,0.06728896552757317
37,4.236231528622229e-07,-461.7424626454761,0.06761403486314375
38,1.6139893238289857e-06,-462.8931510497693,0.06699446945820509
39,1.0387912524986482e-06,-462.42529925031585,0.06724568716026796
40,2.6452395401177473e-06,-463.5591381615709,0.0666384790147343
41,1.1538776220520821e-05,-466.92506524872243,0.06486802083140343
42,1.7867308478632349e-09,-460.4675711580906,0.06830716799261699
43,5.762504818176972e-10,-460.50099913530045,0.06828890347127035
44,1.0939372932646037e-06,-462.4749470121173,0.06721898368082449
45,5.123942674700217e-07,-459.24103744913293,0.0689807154560188
46,5.580074557856261e-07,-459.18454572149255,0.06901189721985494
47,1.1944104149524924e-08,-460.34498795849464,0.0683741873386923
48,2.3958167449973815e-06,-463.4118314934694,0.06671705564357432
49,4.3069796406522055e-06,-464.40404415317647,0.06618957185970266
50,3.6454266971814544e-06,-464.0908934999568,0.06635559819921048
51,3.49057211881839e-06,-464.0136955856069,0.06639659096642324
52,2.174331306869413e-06,-463.27460833838063,0.06679033685872234
53,2.024703687807712e-06,-463.1779989070898,0.0668419774236913
54,1.2676147145405725e-07,-461.1985912988297,0.06790886248074954
55,9.922009510782171e-09,-460.72747538653977,0.06816528896920639
56,2.180895787280464e-07,-461.4030116083682,0.06779789763384358
57,2.9337801097278178e-08,-460.23170391061734,0.06843618106374595
58,3.614845511060181e-08,-460.1972885143137,0.06845502572415536
59,3.4514315812163504e-07,-461.62535520857415,0.06767740939559615
60,2.2704470419079996e-07,-459.6754727202468,0.06874139033544757
61,6.56179770742343e-08,-460.0767700378144,0.06852105831490106
62,1.0617696076299049e-06,-462.4461405396614,0.0672344762003105
63,4.1159084123955476e-07,-461.7252522947152,0.0676233447940886
64,1.7474449180083444e-09,-460.62151541656556,0.06822309580236587
65,5.554184287376051e-07,-459.18768827536786,0.06901016225282336
66,1.273305089431929e-08,-460.751741441405,0.06815205743242042
67,2.680658638434655e-07,-461.4966154663639,0.06774714747959588
68,2.2382834538215108e-07,-459.68163196580434,0.0687380032580712
69,7.309904308713178e-07,-458.9891148742055,0.06911987803736262
70,4.6999999295600027e-07,-461.8066338136751,0.06757933279856361
71,3.9710817659943525e-07,-459.3963439438363,0.06889506345133072
72,9.048926478444567e-09,-460.3708835256078,0.06836002409894719
73,2.5012622153101873e-08,-460.25568661404407,0.06842305204619072
74,5.889078062346153e-08,-460.10137408231685,0.06850757248082365
75,8.478968849945085e-09,-460.71367152791044,0.06817281693695781
